account_id,product_family,competitor,intensity
A01081,Analytics & Data,Competitor B,41
A01081,AI & ML,Competitor A,83
A01081,Security,Competitor A,39
A01081,Integration,Competitor B,35
A01082,Infrastructure,Competitor B,28
A01082,Database,Competitor D,15
A01083,Analytics & Data,Competitor C,75
A01083,AI & ML,Competitor B,38
A01083,Security,Competitor C,88
A01084,Analytics & Data,Competitor C,38
A01084,AI & ML,Competitor D,44
A01085,Database,Competitor B,27
A01085,Analytics & Data,Competitor D,94
A01085,Integration,Competitor A,25
A01086,Infrastructure,Competitor C,84
A01086,Database,Competitor B,67
A01086,AI & ML,Competitor A,100
A01086,Security,Competitor C,25
A01086,Applications,Competitor A,55
A01086,Integration,Competitor A,76
A01087,Database,Competitor A,36
A01087,Integration,Competitor C,44
A01088,Infrastructure,Competitor C,31
A01088,Database,Competitor C,54
A01088,Integration,Competitor A,45
A01089,Analytics & Data,Competitor D,36
A01089,Applications,Competitor C,85
A01089,Integration,Competitor B,19
A01090,Security,Competitor A,29
A01091,Infrastructure,Competitor C,38
A01091,Applications,Competitor D,24
A01091,Integration,Competitor B,76
A01092,Infrastructure,Competitor B,4
A01093,Analytics & Data,Competitor D,34
A01093,AI & ML,Competitor D,63
A01093,Integration,Competitor C,53
A01094,Analytics & Data,Competitor C,48
A01094,AI & ML,Competitor C,61
A01094,Applications,Competitor D,78
A01095,Security,Competitor A,38
A01095,Integration,Competitor A,17
A01096,Database,Competitor A,22
A01096,AI & ML,Competitor D,92
A01097,Infrastructure,Competitor A,95
A01097,AI & ML,Competitor A,47
A01097,Security,Competitor D,82
A01097,Applications,Competitor B,69
A01098,Database,Competitor D,27
A01098,Analytics & Data,Competitor D,46
A01098,Applications,Competitor D,57
A01099,Infrastructure,Competitor C,78
A01099,Applications,Competitor A,87
A01100,Infrastructure,Competitor D,82
A01100,Database,Competitor A,94
A01100,Analytics & Data,Competitor C,87
A01100,Integration,Competitor C,18
A01101,Infrastructure,Competitor C,90
A01101,Database,Competitor D,22
A01101,AI & ML,Competitor D,48
A01102,AI & ML,Competitor C,82
A01103,Analytics & Data,Competitor D,33
A01103,AI & ML,Competitor D,92
A01103,Security,Competitor B,28
A01103,Applications,Competitor C,46
A01103,Integration,Competitor B,61
A01104,Database,Competitor D,28
A01104,Analytics & Data,Competitor C,37
A01104,Security,Competitor C,83
A01104,Applications,Competitor B,58
A01104,Integration,Competitor C,38
A01105,Database,Competitor C,58
A01105,Security,Competitor D,50
A01105,Applications,Competitor C,57
A01105,Integration,Competitor A,46
A01106,Analytics & Data,Competitor A,62
A01107,Applications,Competitor D,16
A01108,Infrastructure,Competitor B,23
A01108,Analytics & Data,Competitor C,42
A01108,Security,Competitor B,94
A01109,Database,Competitor A,53
A01109,Analytics & Data,Competitor A,82
A01109,Integration,Competitor B,22
A01110,AI & ML,Competitor A,65
A01110,Integration,Competitor C,43
A01111,Infrastructure,Competitor B,8
A01111,Database,Competitor D,51
A01111,AI & ML,Competitor D,36
A01112,Infrastructure,Competitor D,38
A01112,Security,Competitor D,88
A01113,Database,Competitor D,60
A01113,Analytics & Data,Competitor B,27
A01113,AI & ML,Competitor A,25
A01113,Security,Competitor A,14
A01114,Infrastructure,Competitor C,77
A01114,Security,Competitor A,46
A01114,Applications,Competitor D,25
A01114,Integration,Competitor A,52
A01115,Security,Competitor D,28
A01116,Infrastructure,Competitor D,67
A01116,Applications,Competitor B,32
A01117,Database,Competitor B,55
A01117,Security,Competitor B,31
A01117,Applications,Competitor D,15
A01118,Analytics & Data,Competitor B,27
A01119,Database,Competitor D,0
A01119,Security,Competitor D,8
A01120,Database,Competitor C,25
A01120,Analytics & Data,Competitor D,50
A01120,Applications,Competitor B,52
A01120,Integration,Competitor B,16
A01121,Analytics & Data,Competitor A,76
A01121,Security,Competitor B,61
A01121,Applications,Competitor D,68
A01122,Analytics & Data,Competitor A,31
A01122,AI & ML,Competitor D,96
A01123,Infrastructure,Competitor A,65
A01123,Database,Competitor B,24
A01123,Analytics & Data,Competitor C,23
A01123,Security,Competitor A,36
A01123,Applications,Competitor B,25
A01124,Analytics & Data,Competitor C,17
A01124,Applications,Competitor B,23
A01125,Infrastructure,Competitor D,53
A01125,Analytics & Data,Competitor A,62
A01125,Applications,Competitor D,45
A01126,Infrastructure,Competitor C,21
A01126,Database,Competitor C,55
A01127,Database,Competitor D,15
A01127,Analytics & Data,Competitor B,39
A01127,Security,Competitor D,77
A01127,Applications,Competitor C,100
A01127,Integration,Competitor C,22
A01129,Analytics & Data,Competitor D,27
A01129,Security,Competitor A,65
A01129,Applications,Competitor D,21
A01130,Database,Competitor A,62
A01130,Analytics & Data,Competitor A,16
A01130,Security,Competitor A,37
A01131,Infrastructure,Competitor C,54
A01131,Integration,Competitor D,8
A01132,Database,Competitor C,90
A01132,AI & ML,Competitor D,21
A01134,Security,Competitor D,30
A01134,Integration,Competitor A,74
A01135,Database,Competitor A,46
A01135,AI & ML,Competitor B,20
A01135,Security,Competitor D,33
A01136,Database,Competitor A,85
A01136,Security,Competitor A,49
A01137,Infrastructure,Competitor C,50
A01137,Applications,Competitor A,100
A01138,Infrastructure,Competitor A,76
A01138,Applications,Competitor B,81
A01138,Integration,Competitor B,37
A01139,Analytics & Data,Competitor B,22
A01139,Integration,Competitor B,33
A01140,AI & ML,Competitor A,31
A01140,Applications,Competitor A,34
A01141,Database,Competitor A,28
A01141,Security,Competitor B,20
A01141,Integration,Competitor A,83
A01142,Applications,Competitor D,97
A01143,Database,Competitor B,27
A01143,Integration,Competitor B,50
A01144,Analytics & Data,Competitor B,16
A01144,AI & ML,Competitor A,68
A01144,Integration,Competitor B,76
A01145,AI & ML,Competitor C,22
A01146,Infrastructure,Competitor D,81
A01146,Database,Competitor A,22
A01146,Analytics & Data,Competitor D,39
A01146,Security,Competitor C,100
A01146,Integration,Competitor D,67
A01147,Integration,Competitor D,94
A01148,Infrastructure,Competitor A,28
A01148,Analytics & Data,Competitor D,30
A01149,AI & ML,Competitor A,66
A01149,Security,Competitor A,99
A01149,Applications,Competitor D,52
A01150,Security,Competitor B,99
A01150,Applications,Competitor D,71
A01151,AI & ML,Competitor B,49
A01152,Infrastructure,Competitor D,100
A01152,Database,Competitor B,38
A01152,Analytics & Data,Competitor C,36
A01152,AI & ML,Competitor C,57
A01152,Security,Competitor A,34
A01152,Applications,Competitor C,37
A01153,Infrastructure,Competitor D,12
A01153,AI & ML,Competitor A,12
A01153,Applications,Competitor D,71
A01153,Integration,Competitor C,72
A01154,Database,Competitor C,50
A01154,Integration,Competitor D,26
A01155,Security,Competitor A,57
A01156,Infrastructure,Competitor A,64
A01156,AI & ML,Competitor C,74
A01157,AI & ML,Competitor D,43
A01157,Security,Competitor A,99
A01157,Applications,Competitor D,70
A01158,Database,Competitor A,60
A01158,AI & ML,Competitor C,96
A01158,Security,Competitor D,64
A01158,Applications,Competitor C,24
A01159,Infrastructure,Competitor C,23
A01159,Analytics & Data,Competitor D,54
A01159,Security,Competitor B,82
A01160,AI & ML,Competitor B,91
A01160,Integration,Competitor B,59
A01161,Applications,Competitor A,36
A01162,Infrastructure,Competitor B,46
A01163,Database,Competitor D,37
A01163,Analytics & Data,Competitor D,69
A01163,AI & ML,Competitor B,18
A01164,Infrastructure,Competitor C,29
A01164,Integration,Competitor D,59
A01165,Database,Competitor B,43
A01165,AI & ML,Competitor C,52
A01165,Security,Competitor C,69
A01165,Integration,Competitor A,87
A01166,Analytics & Data,Competitor C,95
A01166,Integration,Competitor D,41
A01167,Analytics & Data,Competitor D,84
A01167,Applications,Competitor B,13
A01167,Integration,Competitor A,59
A01168,Infrastructure,Competitor D,96
A01168,Analytics & Data,Competitor A,96
A01169,AI & ML,Competitor B,88
A01169,Security,Competitor B,26
A01169,Applications,Competitor A,40
A01170,Security,Competitor C,36
A01170,Applications,Competitor C,49
A01171,Applications,Competitor A,28
A01172,Infrastructure,Competitor A,28
A01172,Database,Competitor C,51
A01172,Analytics & Data,Competitor A,57
A01173,Infrastructure,Competitor D,100
A01173,Security,Competitor B,0
A01173,Applications,Competitor C,59
A01174,Infrastructure,Competitor D,47
A01174,Database,Competitor B,71
A01174,Applications,Competitor D,26
A01175,Infrastructure,Competitor C,33
A01175,Database,Competitor B,15
A01175,Applications,Competitor C,27
A01176,Analytics & Data,Competitor A,72
A01177,AI & ML,Competitor B,21
A01178,Applications,Competitor C,30
A01178,Integration,Competitor B,85
A01180,Analytics & Data,Competitor D,63
A01180,Security,Competitor A,13
A01181,Infrastructure,Competitor D,7
A01181,Database,Competitor C,70
A01181,Analytics & Data,Competitor D,69
A01181,Integration,Competitor B,59
A01182,Database,Competitor A,31
A01182,Analytics & Data,Competitor C,8
A01182,Security,Competitor A,29
A01183,Database,Competitor D,34
A01183,Applications,Competitor A,76
A01183,Integration,Competitor C,72
A01184,AI & ML,Competitor D,46
A01185,Security,Competitor B,40
A01186,Database,Competitor C,31
A01186,Analytics & Data,Competitor A,71
A01186,Applications,Competitor D,33
A01187,AI & ML,Competitor A,33
A01187,Security,Competitor C,77
A01187,Integration,Competitor D,21
A01188,Database,Competitor C,89
A01188,AI & ML,Competitor B,41
A01188,Applications,Competitor A,21
A01189,Applications,Competitor B,86
A01190,Infrastructure,Competitor D,95
A01190,AI & ML,Competitor D,49
A01190,Applications,Competitor B,91
A01191,Database,Competitor D,21
A01192,Security,Competitor C,38
A01193,Database,Competitor D,32
A01193,AI & ML,Competitor A,51
A01194,Infrastructure,Competitor A,27
A01194,Database,Competitor A,79
A01194,Security,Competitor B,96
A01196,Infrastructure,Competitor C,64
A01196,Database,Competitor C,97
A01196,Analytics & Data,Competitor A,38
A01196,Integration,Competitor C,23
A01197,AI & ML,Competitor A,95
A01197,Applications,Competitor C,38
A01198,Infrastructure,Competitor A,30
A01198,Analytics & Data,Competitor D,17
A01198,AI & ML,Competitor D,97
A01198,Applications,Competitor A,8
A01198,Integration,Competitor B,25
A01200,Database,Competitor D,10
A01200,Applications,Competitor B,37
A01200,Integration,Competitor B,38
A01201,AI & ML,Competitor B,21
A01201,Integration,Competitor B,39
A01202,AI & ML,Competitor B,66
A01202,Security,Competitor A,89
A01203,Integration,Competitor B,14
A01204,Analytics & Data,Competitor C,21
A01204,Security,Competitor C,63
A01205,Infrastructure,Competitor B,35
A01205,Database,Competitor A,53
A01206,Infrastructure,Competitor A,30
A01206,Database,Competitor B,44
A01206,Security,Competitor B,93
A01206,Integration,Competitor D,23
A01207,Infrastructure,Competitor D,14
A01207,Analytics & Data,Competitor B,40
A01207,AI & ML,Competitor C,36
A01207,Security,Competitor D,40
A01207,Applications,Competitor A,11
A01208,Applications,Competitor D,94
A01209,Database,Competitor D,28
A01209,Analytics & Data,Competitor B,42
A01210,Analytics & Data,Competitor B,41
A01210,Security,Competitor A,67
A01210,Applications,Competitor B,58
A01211,Database,Competitor B,33
A01212,Database,Competitor A,39
A01212,Applications,Competitor C,88
A01213,Infrastructure,Competitor C,18
A01213,AI & ML,Competitor A,57
A01213,Integration,Competitor A,40
A01214,Database,Competitor B,36
A01215,Analytics & Data,Competitor C,40
A01215,Security,Competitor D,16
A01216,Infrastructure,Competitor D,58
A01216,Analytics & Data,Competitor D,59
A01216,Security,Competitor B,43
A01217,Analytics & Data,Competitor A,2
A01217,AI & ML,Competitor B,64
A01217,Security,Competitor A,19
A01217,Integration,Competitor C,50
A01218,Infrastructure,Competitor B,60
A01218,AI & ML,Competitor C,70
A01218,Applications,Competitor D,75
A01219,Database,Competitor B,33
A01219,AI & ML,Competitor D,43
A01219,Security,Competitor A,27
A01220,Infrastructure,Competitor C,22
A01220,Security,Competitor D,67
A01220,Integration,Competitor A,29
A01221,Security,Competitor B,34
A01221,Applications,Competitor B,21
A01222,Infrastructure,Competitor A,18
A01222,Integration,Competitor D,74
A01223,AI & ML,Competitor D,28
A01224,Applications,Competitor D,87
A01224,Integration,Competitor A,52
A01225,Infrastructure,Competitor B,38
A01225,AI & ML,Competitor B,52
A01225,Integration,Competitor B,89
A01226,Database,Competitor D,47
A01227,Infrastructure,Competitor A,45
A01227,Database,Competitor C,12
A01227,Analytics & Data,Competitor D,47
A01228,Database,Competitor D,10
A01228,AI & ML,Competitor D,33
A01229,Database,Competitor A,18
A01229,Analytics & Data,Competitor C,84
A01229,AI & ML,Competitor D,83
A01229,Security,Competitor C,71
A01229,Applications,Competitor A,28
A01230,Infrastructure,Competitor D,28
A01230,Database,Competitor B,39
A01230,Integration,Competitor B,41
A01231,AI & ML,Competitor B,44
A01231,Applications,Competitor D,39
A01232,Analytics & Data,Competitor B,87
A01233,Database,Competitor A,51
A01233,Security,Competitor C,100
A01233,Applications,Competitor D,32
A01233,Integration,Competitor A,27
A01234,Database,Competitor C,31
A01234,AI & ML,Competitor A,72
A01234,Security,Competitor C,51
A01235,Database,Competitor C,58
A01235,Applications,Competitor C,63
A01235,Integration,Competitor D,3
A01236,Infrastructure,Competitor B,84
A01236,Analytics & Data,Competitor C,22
A01236,Applications,Competitor A,23
A01237,AI & ML,Competitor C,32
A01237,Security,Competitor B,31
A01238,Applications,Competitor B,31
A01239,Infrastructure,Competitor A,48
A01239,Security,Competitor A,18
A01239,Applications,Competitor B,25
A01239,Integration,Competitor C,20
A01240,Database,Competitor B,6
A01240,Integration,Competitor C,88
A01241,Infrastructure,Competitor D,68
A01241,Database,Competitor C,48
A01241,Security,Competitor C,42
A01241,Applications,Competitor D,61
A01242,Analytics & Data,Competitor A,75
A01242,Applications,Competitor A,46
A01242,Integration,Competitor C,100
A01243,Infrastructure,Competitor A,36
A01243,Security,Competitor C,77
A01244,Security,Competitor B,16
A01244,Applications,Competitor D,30
A01244,Integration,Competitor D,31
A01245,AI & ML,Competitor B,78
A01245,Security,Competitor D,36
A01246,Infrastructure,Competitor A,18
A01246,Analytics & Data,Competitor B,95
A01246,Applications,Competitor A,100
A01247,Database,Competitor C,16
A01247,Analytics & Data,Competitor D,97
A01247,AI & ML,Competitor A,70
A01247,Security,Competitor A,79
A01248,Database,Competitor B,100
A01248,AI & ML,Competitor C,14
A01249,Infrastructure,Competitor A,44
A01249,Analytics & Data,Competitor C,89
A01250,Analytics & Data,Competitor C,37
A01250,AI & ML,Competitor D,35
A01251,Database,Competitor A,16
A01251,Applications,Competitor D,11
A01251,Integration,Competitor C,68
A01252,Analytics & Data,Competitor D,87
A01252,AI & ML,Competitor B,80
A01252,Security,Competitor B,19
A01252,Integration,Competitor D,28
A01253,Infrastructure,Competitor B,50
A01253,AI & ML,Competitor A,24
A01253,Security,Competitor D,85
A01253,Integration,Competitor B,34
A01254,Database,Competitor C,66
A01254,Integration,Competitor C,58
A01255,Infrastructure,Competitor B,17
A01255,Applications,Competitor A,100
A01256,AI & ML,Competitor A,25
A01257,Database,Competitor A,73
A01257,Security,Competitor A,32
A01257,Applications,Competitor B,69
A01258,Database,Competitor B,44
A01258,Applications,Competitor C,35
A01259,Infrastructure,Competitor D,58
A01259,Security,Competitor D,60
A01259,Applications,Competitor A,61
A01260,Infrastructure,Competitor A,99
A01260,Analytics & Data,Competitor C,46
A01260,Applications,Competitor A,87
A01261,Analytics & Data,Competitor A,5
A01261,AI & ML,Competitor A,30
A01261,Integration,Competitor A,26
A01262,Infrastructure,Competitor C,65
A01262,Database,Competitor A,13
A01262,Analytics & Data,Competitor B,83
A01262,AI & ML,Competitor A,16
A01263,Database,Competitor C,44
A01263,AI & ML,Competitor A,70
A01263,Security,Competitor D,95
A01263,Integration,Competitor D,21
A01264,Infrastructure,Competitor D,21
A01264,Analytics & Data,Competitor C,83
A01264,AI & ML,Competitor D,78
A01264,Integration,Competitor A,23
A01265,AI & ML,Competitor C,81
A01266,Infrastructure,Competitor A,56
A01266,Applications,Competitor C,79
A01267,Infrastructure,Competitor B,58
A01267,Security,Competitor B,55
