account_id,account_name,industry,region,customer_tier,annual_revenue,employee_count
A01002,Synthetic Account 1002,Telecommunications,North America,Strategic,709668587.0,4314
A01003,Synthetic Account 1003,Automotive,EMEA,Enterprise,743567760.0,4401
A01004,Synthetic Account 1004,Consumer Goods,North America,Commercial,303218040.0,1497
A01005,Synthetic Account 1005,Automotive,APAC,Enterprise,504689841.0,3066
A01006,Synthetic Account 1006,Retail,Latin America,Enterprise,2795412687.0,16086
A01007,Synthetic Account 1007,Consumer Goods,North America,Enterprise,8019150549.0,46941
A01008,Synthetic Account 1008,Technology,Latin America,Enterprise,149769951.0,839
A01009,Synthetic Account 1009,Manufacturing,North America,Commercial,113923357.0,1009
A01010,Synthetic Account 1010,Financial Services,Latin America,Commercial,1697049197.0,8783
A01011,Synthetic Account 1011,Technology,APAC,Commercial,1200319477.0,6443
A01012,Synthetic Account 1012,Automotive,EMEA,Enterprise,2176466699.0,12839
A01013,Synthetic Account 1013,Manufacturing,North America,Commercial,1367344984.0,9803
A01014,Synthetic Account 1014,Healthcare,EMEA,Enterprise,209508565.0,1073
A01015,Synthetic Account 1015,Public Sector,EMEA,Enterprise,574100947.0,4447
A01016,Synthetic Account 1016,Public Sector,EMEA,Strategic,2879413023.0,23017
A01017,Synthetic Account 1017,Telecommunications,APAC,Enterprise,1603426394.0,13286
A01018,Synthetic Account 1018,Energy,Latin America,Enterprise,1428807412.0,7722
A01019,Synthetic Account 1019,Retail,APAC,Enterprise,1825646815.0,14420
A01020,Synthetic Account 1020,Consumer Goods,North America,Commercial,757113199.0,4086
A01021,Synthetic Account 1021,Consumer Goods,APAC,Enterprise,481074991.0,2501
A01022,Synthetic Account 1022,Consumer Goods,North America,Commercial,1479679181.0,7295
A01023,Synthetic Account 1023,Public Sector,APAC,Enterprise,294957840.0,2059
A01024,Synthetic Account 1024,Telecommunications,North America,Strategic,6370835416.0,37204
A01025,Synthetic Account 1025,Manufacturing,EMEA,Enterprise,3775737592.0,25509
A01026,Synthetic Account 1026,Public Sector,Latin America,Commercial,473006456.0,3927
A01027,Synthetic Account 1027,Automotive,Latin America,Enterprise,249623026.0,2121
A01028,Synthetic Account 1028,Healthcare,Latin America,Strategic,569750239.0,3904
A01029,Synthetic Account 1029,Healthcare,North America,Enterprise,17933670155.0,151306
A01030,Synthetic Account 1030,Consumer Goods,North America,Enterprise,1404372551.0,6362
A01031,Synthetic Account 1031,Energy,EMEA,Enterprise,1140239203.0,8299
A01032,Synthetic Account 1032,Consumer Goods,APAC,Enterprise,2960435156.0,20527
A01033,Synthetic Account 1033,Energy,North America,Enterprise,2158756452.0,10989
A01034,Synthetic Account 1034,Automotive,EMEA,Enterprise,424678200.0,2556
A01035,Synthetic Account 1035,Retail,APAC,Enterprise,515459368.0,4341
A01036,Synthetic Account 1036,Manufacturing,EMEA,Strategic,616945570.0,4933
A01037,Synthetic Account 1037,Retail,North America,Enterprise,5986502033.0,35270
A01038,Synthetic Account 1038,Automotive,EMEA,Commercial,4810084728.0,30935
A01039,Synthetic Account 1039,Consumer Goods,APAC,Enterprise,2393633302.0,16879
A01040,Synthetic Account 1040,Financial Services,North America,Enterprise,881463558.0,7404
A01041,Synthetic Account 1041,Technology,Latin America,Enterprise,10634582433.0,80236
A01042,Synthetic Account 1042,Financial Services,EMEA,Commercial,668315656.0,5177
A01043,Synthetic Account 1043,Energy,EMEA,Enterprise,1369748624.0,11889
A01044,Synthetic Account 1044,Energy,North America,Strategic,1647840884.0,13283
A01045,Synthetic Account 1045,Manufacturing,North America,Enterprise,752351120.0,6097
A01046,Synthetic Account 1046,Energy,North America,Enterprise,1481486678.0,12850
A01047,Synthetic Account 1047,Telecommunications,Latin America,Commercial,645828015.0,5128
A01048,Synthetic Account 1048,Public Sector,Latin America,Commercial,1547773873.0,13716
A01049,Synthetic Account 1049,Financial Services,North America,Strategic,2327914505.0,14903
A01050,Synthetic Account 1050,Healthcare,North America,Strategic,4521252725.0,33890
A01051,Synthetic Account 1051,Energy,APAC,Strategic,965433187.0,4921
A01052,Synthetic Account 1052,Technology,North America,Strategic,4825535030.0,23334
A01053,Synthetic Account 1053,Public Sector,EMEA,Enterprise,618411102.0,5491
A01054,Synthetic Account 1054,Public Sector,North America,Enterprise,1153706221.0,5702
A01055,Synthetic Account 1055,Healthcare,Latin America,Enterprise,1477006197.0,7714
A01056,Synthetic Account 1056,Healthcare,EMEA,Strategic,585378077.0,3200
A01057,Synthetic Account 1057,Energy,Latin America,Strategic,1208178519.0,5341
A01058,Synthetic Account 1058,Telecommunications,EMEA,Strategic,181150453.0,1475
A01059,Synthetic Account 1059,Healthcare,North America,Enterprise,1770016396.0,11141
A01060,Synthetic Account 1060,Energy,Latin America,Strategic,1754343515.0,10953
A01061,Synthetic Account 1061,Energy,Latin America,Commercial,1055754680.0,7739
A01062,Synthetic Account 1062,Telecommunications,APAC,Commercial,1590019921.0,10227
A01063,Synthetic Account 1063,Healthcare,North America,Commercial,662817911.0,2976
A01064,Synthetic Account 1064,Healthcare,APAC,Commercial,1968136594.0,12679
A01065,Synthetic Account 1065,Retail,EMEA,Enterprise,3535840541.0,23260
A01066,Synthetic Account 1066,Financial Services,Latin America,Strategic,441232289.0,3558
A01067,Synthetic Account 1067,Public Sector,EMEA,Enterprise,2064430874.0,9412
A01068,Synthetic Account 1068,Public Sector,Latin America,Strategic,1630413623.0,13035
A01069,Synthetic Account 1069,Healthcare,EMEA,Enterprise,779173333.0,3846
A01070,Synthetic Account 1070,Consumer Goods,EMEA,Enterprise,635378366.0,5024
A01071,Synthetic Account 1071,Consumer Goods,APAC,Enterprise,2645990324.0,14088
A01072,Synthetic Account 1072,Financial Services,EMEA,Enterprise,1679720423.0,9226
A01073,Synthetic Account 1073,Consumer Goods,APAC,Enterprise,275741642.0,2103
A01074,Synthetic Account 1074,Consumer Goods,EMEA,Enterprise,971807345.0,7533
A01075,Synthetic Account 1075,Technology,EMEA,Strategic,10618721516.0,68254
A01076,Synthetic Account 1076,Automotive,Latin America,Commercial,1035288042.0,7068
A01077,Synthetic Account 1077,Telecommunications,EMEA,Enterprise,835335615.0,4123
A01078,Synthetic Account 1078,Technology,Latin America,Commercial,63009609.0,500
A01079,Synthetic Account 1079,Financial Services,APAC,Strategic,4326012250.0,20183
A01080,Synthetic Account 1080,Energy,EMEA,Strategic,543468065.0,2487
A01081,Synthetic Account 1081,Manufacturing,EMEA,Enterprise,1973581714.0,10146
A01082,Synthetic Account 1082,Technology,North America,Enterprise,412734781.0,2580
A01083,Synthetic Account 1083,Healthcare,APAC,Enterprise,424766864.0,2678
A01084,Synthetic Account 1084,Telecommunications,EMEA,Strategic,1013825283.0,7112
A01085,Synthetic Account 1085,Telecommunications,Latin America,Enterprise,601435619.0,5218
A01086,Synthetic Account 1086,Telecommunications,Latin America,Enterprise,1897165625.0,14286
A01087,Synthetic Account 1087,Healthcare,APAC,Enterprise,720466423.0,5226
A01088,Synthetic Account 1088,Public Sector,North America,Enterprise,1590725172.0,10399
A01089,Synthetic Account 1089,Consumer Goods,EMEA,Enterprise,5954390506.0,30324
A01090,Synthetic Account 1090,Financial Services,EMEA,Enterprise,396192319.0,3348
A01091,Synthetic Account 1091,Energy,Latin America,Commercial,740417655.0,4255
A01092,Synthetic Account 1092,Telecommunications,EMEA,Enterprise,764404060.0,4418
A01093,Synthetic Account 1093,Consumer Goods,EMEA,Enterprise,777760407.0,3678
A01094,Synthetic Account 1094,Financial Services,EMEA,Commercial,2139861610.0,11833
A01095,Synthetic Account 1095,Financial Services,North America,Enterprise,1782306898.0,15597
A01096,Synthetic Account 1096,Public Sector,Latin America,Commercial,2475852754.0,15544
A01097,Synthetic Account 1097,Telecommunications,Latin America,Enterprise,451689102.0,3189
A01098,Synthetic Account 1098,Automotive,North America,Commercial,7650522503.0,66678
A01099,Synthetic Account 1099,Public Sector,APAC,Strategic,1164424240.0,8813
A01100,Synthetic Account 1100,Energy,Latin America,Enterprise,13317816536.0,62433
A01101,Synthetic Account 1101,Manufacturing,APAC,Commercial,784580417.0,6709
A01102,Synthetic Account 1102,Retail,APAC,Enterprise,1543831300.0,8613
A01103,Synthetic Account 1103,Automotive,North America,Enterprise,401264511.0,2706
A01104,Synthetic Account 1104,Public Sector,APAC,Strategic,406249689.0,2068
A01105,Synthetic Account 1105,Retail,North America,Enterprise,116029484.0,594
A01106,Synthetic Account 1106,Energy,EMEA,Commercial,456311330.0,2071
A01107,Synthetic Account 1107,Financial Services,APAC,Commercial,418598234.0,2030
A01108,Synthetic Account 1108,Retail,APAC,Commercial,1088976685.0,6796
A01109,Synthetic Account 1109,Financial Services,EMEA,Enterprise,425738954.0,2306
A01110,Synthetic Account 1110,Energy,Latin America,Strategic,465352527.0,2042
A01111,Synthetic Account 1111,Retail,North America,Enterprise,242411473.0,1375
A01112,Synthetic Account 1112,Public Sector,EMEA,Commercial,1818669009.0,14423
A01113,Synthetic Account 1113,Public Sector,North America,Enterprise,3674328510.0,18456
A01114,Synthetic Account 1114,Financial Services,EMEA,Strategic,4043309398.0,30393
A01115,Synthetic Account 1115,Automotive,Latin America,Strategic,2721022635.0,12753
A01116,Synthetic Account 1116,Public Sector,Latin America,Enterprise,1920977423.0,15097
A01117,Synthetic Account 1117,Financial Services,APAC,Enterprise,131602266.0,977
A01118,Synthetic Account 1118,Public Sector,North America,Enterprise,726119356.0,3667
A01119,Synthetic Account 1119,Automotive,EMEA,Enterprise,2710825789.0,12636
A01120,Synthetic Account 1120,Energy,EMEA,Enterprise,1355681223.0,9356
A01121,Synthetic Account 1121,Public Sector,EMEA,Enterprise,574082920.0,3203
A01122,Synthetic Account 1122,Automotive,APAC,Commercial,1031230072.0,5062
A01123,Synthetic Account 1123,Energy,APAC,Enterprise,928877034.0,5065
A01124,Synthetic Account 1124,Telecommunications,Latin America,Enterprise,3434109354.0,14887
A01125,Synthetic Account 1125,Manufacturing,North America,Enterprise,3936142273.0,30471
A01126,Synthetic Account 1126,Manufacturing,North America,Enterprise,307455238.0,2718
A01127,Synthetic Account 1127,Public Sector,North America,Enterprise,362431458.0,2901
A01128,Synthetic Account 1128,Automotive,North America,Strategic,1359831661.0,9468
A01129,Synthetic Account 1129,Public Sector,North America,Enterprise,1739128155.0,13329
A01130,Synthetic Account 1130,Automotive,North America,Strategic,2324116201.0,15233
A01131,Synthetic Account 1131,Consumer Goods,APAC,Commercial,2664173931.0,15714
A01132,Synthetic Account 1132,Manufacturing,EMEA,Enterprise,486268039.0,3533
A01133,Synthetic Account 1133,Retail,EMEA,Enterprise,1071322400.0,6565
A01134,Synthetic Account 1134,Public Sector,Latin America,Commercial,2332650959.0,19665
A01135,Synthetic Account 1135,Telecommunications,North America,Enterprise,6097588859.0,47827
A01136,Synthetic Account 1136,Consumer Goods,Latin America,Enterprise,476804680.0,3579
A01137,Synthetic Account 1137,Public Sector,APAC,Strategic,5547227088.0,46043
A01138,Synthetic Account 1138,Manufacturing,EMEA,Enterprise,875352642.0,5495
A01139,Synthetic Account 1139,Telecommunications,Latin America,Strategic,2767802584.0,20007
A01140,Synthetic Account 1140,Retail,North America,Strategic,2710064710.0,12955
A01141,Synthetic Account 1141,Financial Services,Latin America,Enterprise,4628118548.0,33456
A01142,Synthetic Account 1142,Consumer Goods,APAC,Enterprise,1481028250.0,10706
A01143,Synthetic Account 1143,Energy,North America,Enterprise,5771524096.0,44369
A01144,Synthetic Account 1144,Healthcare,North America,Enterprise,50000000.0,500
A01145,Synthetic Account 1145,Energy,EMEA,Strategic,760138536.0,3897
A01146,Synthetic Account 1146,Manufacturing,APAC,Commercial,424827823.0,3792
A01147,Synthetic Account 1147,Telecommunications,Latin America,Enterprise,1036622234.0,8216
A01148,Synthetic Account 1148,Retail,North America,Strategic,180245662.0,1031
A01149,Synthetic Account 1149,Public Sector,North America,Strategic,1680592592.0,11082
A01150,Synthetic Account 1150,Public Sector,North America,Commercial,581266442.0,4969
A01151,Synthetic Account 1151,Retail,Latin America,Enterprise,1056036322.0,4999
A01152,Synthetic Account 1152,Retail,APAC,Enterprise,1610053340.0,11019
A01153,Synthetic Account 1153,Manufacturing,APAC,Enterprise,658405669.0,4693
A01154,Synthetic Account 1154,Public Sector,Latin America,Commercial,1271836667.0,11393
A01155,Synthetic Account 1155,Retail,EMEA,Enterprise,215438441.0,1667
A01156,Synthetic Account 1156,Telecommunications,North America,Enterprise,1231571948.0,10166
A01157,Synthetic Account 1157,Manufacturing,APAC,Strategic,645544211.0,3609
A01158,Synthetic Account 1158,Retail,North America,Enterprise,256860308.0,1853
A01159,Synthetic Account 1159,Retail,Latin America,Strategic,481444829.0,3756
A01160,Synthetic Account 1160,Technology,Latin America,Enterprise,699056653.0,6245
A01161,Synthetic Account 1161,Public Sector,APAC,Strategic,889475536.0,5718
A01162,Synthetic Account 1162,Consumer Goods,Latin America,Commercial,3781005132.0,28795
A01163,Synthetic Account 1163,Telecommunications,APAC,Commercial,2596122971.0,18679
A01164,Synthetic Account 1164,Automotive,APAC,Strategic,779535759.0,6990
A01165,Synthetic Account 1165,Technology,EMEA,Commercial,2485508596.0,21358
A01166,Synthetic Account 1166,Consumer Goods,APAC,Commercial,515132077.0,3587
A01167,Synthetic Account 1167,Public Sector,EMEA,Strategic,221618370.0,1884
A01168,Synthetic Account 1168,Automotive,EMEA,Strategic,1431207584.0,12575
A01169,Synthetic Account 1169,Healthcare,APAC,Enterprise,497472389.0,3063
A01170,Synthetic Account 1170,Energy,Latin America,Strategic,326270003.0,2871
A01171,Synthetic Account 1171,Healthcare,North America,Strategic,650050185.0,4748
A01172,Synthetic Account 1172,Healthcare,APAC,Strategic,1802111220.0,10950
A01173,Synthetic Account 1173,Retail,Latin America,Enterprise,719625652.0,5426
A01174,Synthetic Account 1174,Financial Services,North America,Strategic,2483407343.0,18614
A01175,Synthetic Account 1175,Consumer Goods,North America,Commercial,651107245.0,4387
A01176,Synthetic Account 1176,Public Sector,North America,Enterprise,641967402.0,3967
A01177,Synthetic Account 1177,Consumer Goods,Latin America,Enterprise,5359327248.0,44731
A01178,Synthetic Account 1178,Telecommunications,North America,Strategic,970645408.0,8527
A01179,Synthetic Account 1179,Manufacturing,APAC,Enterprise,965550257.0,8112
A01180,Synthetic Account 1180,Public Sector,EMEA,Enterprise,1250610150.0,8630
A01181,Synthetic Account 1181,Automotive,APAC,Commercial,159798159.0,853
A01182,Synthetic Account 1182,Financial Services,Latin America,Strategic,849304028.0,7451
A01183,Synthetic Account 1183,Financial Services,North America,Commercial,421528934.0,3791
A01184,Synthetic Account 1184,Energy,APAC,Enterprise,127819390.0,786
A01185,Synthetic Account 1185,Public Sector,Latin America,Strategic,492945019.0,3094
A01186,Synthetic Account 1186,Financial Services,APAC,Commercial,324573980.0,1894
A01187,Synthetic Account 1187,Public Sector,APAC,Enterprise,3560348875.0,22577
A01188,Synthetic Account 1188,Automotive,Latin America,Commercial,949247045.0,4977
A01189,Synthetic Account 1189,Public Sector,APAC,Strategic,9517439195.0,65519
A01190,Synthetic Account 1190,Retail,EMEA,Enterprise,878295092.0,4615
A01191,Synthetic Account 1191,Automotive,North America,Enterprise,725980234.0,4140
A01192,Synthetic Account 1192,Retail,EMEA,Enterprise,909698879.0,7179
A01193,Synthetic Account 1193,Telecommunications,North America,Enterprise,959248870.0,8103
A01194,Synthetic Account 1194,Retail,EMEA,Enterprise,71463292.0,500
A01195,Synthetic Account 1195,Healthcare,EMEA,Enterprise,1946686505.0,12908
A01196,Synthetic Account 1196,Financial Services,EMEA,Strategic,445016112.0,3538
A01197,Synthetic Account 1197,Manufacturing,APAC,Strategic,3658231439.0,21047
A01198,Synthetic Account 1198,Automotive,EMEA,Enterprise,632700433.0,2835
A01199,Synthetic Account 1199,Automotive,EMEA,Enterprise,598660729.0,5048
A01200,Synthetic Account 1200,Energy,APAC,Enterprise,210775758.0,954
A01201,Synthetic Account 1201,Manufacturing,APAC,Strategic,1059379113.0,8664
A01202,Synthetic Account 1202,Automotive,EMEA,Strategic,631761045.0,3865
A01203,Synthetic Account 1203,Technology,APAC,Commercial,2365505505.0,16692
