account_id,product_family,deployment,consumption
A00503,Integration,Hybrid,1132241
A00504,Infrastructure,No Footprint,0
A00504,Database,No Footprint,0
A00504,Analytics & Data,Hybrid,1516129
A00504,AI & ML,Cloud,1338781
A00504,Security,No Footprint,0
A00504,Applications,Hybrid,935866
A00504,Integration,Cloud,2898788
A00505,Infrastructure,Cloud,476059
A00505,Database,On-Premise,2468893
A00505,Analytics & Data,Hybrid,401414
A00505,AI & ML,Cloud,514341
A00505,Security,No Footprint,0
A00505,Applications,On-Premise,1768247
A00505,Integration,Hybrid,560624
A00506,Infrastructure,On-Premise,4118349
A00506,Database,Cloud,485935
A00506,Analytics & Data,Cloud,244080
A00506,AI & ML,Cloud,540024
A00506,Security,No Footprint,0
A00506,Applications,No Footprint,0
A00506,Integration,Hybrid,851530
A00507,Infrastructure,On-Premise,196411
A00507,Database,Hybrid,398944
A00507,Analytics & Data,Cloud,1314378
A00507,AI & ML,Cloud,244291
A00507,Security,Hybrid,94425
A00507,Applications,Hybrid,184358
A00507,Integration,Hybrid,109852
A00508,Infrastructure,On-Premise,174883
A00508,Database,On-Premise,2404358
A00508,Analytics & Data,Cloud,209305
A00508,AI & ML,No Footprint,0
A00508,Security,Cloud,1733755
A00508,Applications,Cloud,1328168
A00508,Integration,No Footprint,0
A00509,Infrastructure,Hybrid,2036057
A00509,Database,Hybrid,137174
A00509,Analytics & Data,Cloud,2327867
A00509,AI & ML,Cloud,759191
A00509,Security,On-Premise,279668
A00509,Applications,On-Premise,771671
A00509,Integration,Cloud,249683
A00510,Infrastructure,No Footprint,0
A00510,Database,On-Premise,497817
A00510,Analytics & Data,No Footprint,0
A00510,AI & ML,Cloud,513929
A00510,Security,No Footprint,0
A00510,Applications,On-Premise,2601830
A00510,Integration,Cloud,486407
A00511,Infrastructure,No Footprint,0
A00511,Database,Hybrid,1002182
A00511,Analytics & Data,Hybrid,3324329
A00511,AI & ML,No Footprint,0
A00511,Security,Hybrid,244736
A00511,Applications,No Footprint,0
A00511,Integration,Hybrid,230823
A00512,Infrastructure,On-Premise,1296926
A00512,Database,Cloud,358848
A00512,Analytics & Data,Hybrid,377620
A00512,AI & ML,Cloud,830360
A00512,Security,On-Premise,4078464
A00512,Applications,Cloud,285927
A00512,Integration,Hybrid,362373
A00513,Infrastructure,Hybrid,497362
A00513,Database,No Footprint,0
A00513,Analytics & Data,No Footprint,0
A00513,AI & ML,Cloud,4107039
A00513,Security,No Footprint,0
A00513,Applications,Hybrid,3907049
A00513,Integration,Hybrid,269055
A00514,Infrastructure,On-Premise,1693493
A00514,Database,Cloud,1488048
A00514,Analytics & Data,Cloud,1272923
A00514,AI & ML,Cloud,905470
A00514,Security,Cloud,317896
A00514,Applications,Hybrid,684449
A00514,Integration,No Footprint,0
A00515,Infrastructure,Cloud,432086
A00515,Database,Hybrid,181227
A00515,Analytics & Data,Cloud,420499
A00515,AI & ML,Cloud,2418501
A00515,Security,Hybrid,1151930
A00515,Applications,No Footprint,0
A00515,Integration,Hybrid,1956823
A00516,Infrastructure,On-Premise,208051
A00516,Database,Hybrid,549497
A00516,Analytics & Data,Cloud,2103419
A00516,AI & ML,Cloud,327880
A00516,Security,On-Premise,431360
A00516,Applications,No Footprint,0
A00516,Integration,Cloud,205035
A00517,Infrastructure,Hybrid,181386
A00517,Database,Cloud,651622
A00517,Analytics & Data,Cloud,936954
A00517,AI & ML,No Footprint,0
A00517,Security,Cloud,658686
A00517,Applications,Hybrid,495143
A00517,Integration,No Footprint,0
A00518,Infrastructure,Hybrid,138560
A00518,Database,Cloud,751054
A00518,Analytics & Data,No Footprint,0
A00518,AI & ML,Cloud,1820710
A00518,Security,On-Premise,692325
A00518,Applications,On-Premise,1098424
A00518,Integration,Hybrid,1626618
A00519,Infrastructure,No Footprint,0
A00519,Database,Cloud,1323793
A00519,Analytics & Data,Cloud,2276039
A00519,AI & ML,No Footprint,0
A00519,Security,No Footprint,0
A00519,Applications,No Footprint,0
A00519,Integration,Cloud,525297
A00520,Infrastructure,On-Premise,895090
A00520,Database,Hybrid,1026284
A00520,Analytics & Data,No Footprint,0
A00520,AI & ML,No Footprint,0
A00520,Security,Hybrid,1156434
A00520,Applications,On-Premise,1035491
A00520,Integration,Hybrid,489983
A00521,Infrastructure,On-Premise,114662
A00521,Database,No Footprint,0
A00521,Analytics & Data,Hybrid,401897
A00521,AI & ML,Cloud,1504312
A00521,Security,No Footprint,0
A00521,Applications,On-Premise,2649109
A00521,Integration,No Footprint,0
A00522,Infrastructure,On-Premise,3423779
A00522,Database,No Footprint,0
A00522,Analytics & Data,Cloud,245644
A00522,AI & ML,No Footprint,0
A00522,Security,On-Premise,643230
A00522,Applications,Cloud,714238
A00522,Integration,No Footprint,0
A00523,Infrastructure,No Footprint,0
A00523,Database,No Footprint,0
A00523,Analytics & Data,Hybrid,1111978
A00523,AI & ML,Cloud,726640
A00523,Security,Cloud,965671
A00523,Applications,No Footprint,0
A00523,Integration,Cloud,824774
A00524,Infrastructure,Hybrid,334382
A00524,Database,Cloud,1147171
A00524,Analytics & Data,Cloud,1301096
A00524,AI & ML,Cloud,261194
A00524,Security,On-Premise,1885667
A00524,Applications,No Footprint,0
A00524,Integration,Hybrid,1243024
A00525,Infrastructure,Hybrid,977393
A00525,Database,On-Premise,1238274
A00525,Analytics & Data,Hybrid,3684374
A00525,AI & ML,No Footprint,0
A00525,Security,Cloud,1689786
A00525,Applications,No Footprint,0
A00525,Integration,Hybrid,3072770
A00526,Infrastructure,No Footprint,0
A00526,Database,Hybrid,725677
A00526,Analytics & Data,Hybrid,826525
A00526,AI & ML,Cloud,565509
A00526,Security,On-Premise,334368
A00526,Applications,On-Premise,756911
A00526,Integration,No Footprint,0
A00527,Infrastructure,On-Premise,497656
A00527,Database,Cloud,1758383
A00527,Analytics & Data,Cloud,942945
A00527,AI & ML,Cloud,1912723
A00527,Security,Cloud,824037
A00527,Applications,Cloud,395443
A00527,Integration,Hybrid,372590
A00528,Infrastructure,Cloud,997781
A00528,Database,No Footprint,0
A00528,Analytics & Data,Hybrid,186617
A00528,AI & ML,Cloud,847044
A00528,Security,On-Premise,603862
A00528,Applications,No Footprint,0
A00528,Integration,Cloud,1162899
A00529,Infrastructure,Hybrid,332131
A00529,Database,On-Premise,127033
A00529,Analytics & Data,Cloud,324346
A00529,AI & ML,Cloud,2413625
A00529,Security,On-Premise,328090
A00529,Applications,On-Premise,2009990
A00529,Integration,Cloud,2508239
A00530,Infrastructure,No Footprint,0
A00530,Database,On-Premise,1428220
A00530,Analytics & Data,Cloud,584550
A00530,AI & ML,Cloud,1668490
A00530,Security,On-Premise,723588
A00530,Applications,On-Premise,611683
A00530,Integration,Cloud,505982
A00531,Infrastructure,Cloud,414979
A00531,Database,On-Premise,3835326
A00531,Analytics & Data,No Footprint,0
A00531,AI & ML,No Footprint,0
A00531,Security,Hybrid,372337
A00531,Applications,Cloud,586931
A00531,Integration,Hybrid,1002493
A00532,Infrastructure,On-Premise,170757
A00532,Database,Cloud,1105263
A00532,Analytics & Data,No Footprint,0
A00532,AI & ML,Cloud,869901
A00532,Security,Hybrid,1054401
A00532,Applications,On-Premise,780434
A00532,Integration,Hybrid,1038978
A00533,Infrastructure,On-Premise,225594
A00533,Database,On-Premise,192923
A00533,Analytics & Data,Cloud,318904
A00533,AI & ML,No Footprint,0
A00533,Security,On-Premise,142607
A00533,Applications,Hybrid,951034
A00533,Integration,Cloud,475464
A00534,Infrastructure,No Footprint,0
A00534,Database,Hybrid,1322807
A00534,Analytics & Data,No Footprint,0
A00534,AI & ML,Cloud,51762
A00534,Security,Hybrid,116289
A00534,Applications,No Footprint,0
A00534,Integration,Hybrid,639424
A00535,Infrastructure,No Footprint,0
A00535,Database,No Footprint,0
A00535,Analytics & Data,Hybrid,603036
A00535,AI & ML,No Footprint,0
A00535,Security,No Footprint,0
A00535,Applications,Hybrid,595985
A00535,Integration,Hybrid,1822769
A00536,Infrastructure,Hybrid,1690031
A00536,Database,No Footprint,0
A00536,Analytics & Data,Hybrid,296233
A00536,AI & ML,Cloud,285850
A00536,Security,Hybrid,491214
A00536,Applications,On-Premise,552175
A00536,Integration,Hybrid,320812
A00537,Infrastructure,Hybrid,1555502
A00537,Database,Hybrid,701953
A00537,Analytics & Data,Cloud,288369
A00537,AI & ML,No Footprint,0
A00537,Security,On-Premise,930393
A00537,Applications,Cloud,409496
A00537,Integration,Hybrid,504307
A00538,Infrastructure,Hybrid,237401
A00538,Database,On-Premise,1130127
A00538,Analytics & Data,Hybrid,306787
A00538,AI & ML,Cloud,747159
A00538,Security,Cloud,640076
A00538,Applications,No Footprint,0
A00538,Integration,No Footprint,0
A00539,Infrastructure,Hybrid,541110
A00539,Database,No Footprint,0
A00539,Analytics & Data,Hybrid,525327
A00539,AI & ML,No Footprint,0
A00539,Security,On-Premise,905616
A00539,Applications,No Footprint,0
A00539,Integration,No Footprint,0
A00540,Infrastructure,No Footprint,0
A00540,Database,Hybrid,520110
A00540,Analytics & Data,No Footprint,0
A00540,AI & ML,Cloud,289338
A00540,Security,On-Premise,626418
A00540,Applications,On-Premise,388105
A00540,Integration,Hybrid,621478
A00541,Infrastructure,Cloud,222190
A00541,Database,No Footprint,0
A00541,Analytics & Data,Hybrid,2452792
A00541,AI & ML,No Footprint,0
A00541,Security,Cloud,473362
A00541,Applications,No Footprint,0
A00541,Integration,No Footprint,0
A00542,Infrastructure,Hybrid,779577
A00542,Database,Cloud,484621
A00542,Analytics & Data,Cloud,1136762
A00542,AI & ML,Cloud,3535551
A00542,Security,On-Premise,1963971
A00542,Applications,On-Premise,98410
A00542,Integration,No Footprint,0
A00543,Infrastructure,On-Premise,342719
A00543,Database,No Footprint,0
A00543,Analytics & Data,No Footprint,0
A00543,AI & ML,Cloud,252740
A00543,Security,On-Premise,745151
A00543,Applications,Cloud,1812742
A00543,Integration,Cloud,453769
A00544,Infrastructure,On-Premise,398279
A00544,Database,On-Premise,607161
A00544,Analytics & Data,Cloud,1575645
A00544,AI & ML,Cloud,1514251
A00544,Security,Hybrid,677257
A00544,Applications,On-Premise,641641
A00544,Integration,No Footprint,0
A00545,Infrastructure,Hybrid,638981
A00545,Database,Cloud,343861
A00545,Analytics & Data,Hybrid,227755
A00545,AI & ML,No Footprint,0
A00545,Security,Cloud,498816
A00545,Applications,Hybrid,266772
A00545,Integration,Hybrid,965701
A00546,Infrastructure,No Footprint,0
A00546,Database,No Footprint,0
A00546,Analytics & Data,No Footprint,0
A00546,AI & ML,Cloud,718302
A00546,Security,On-Premise,3432537
A00546,Applications,Cloud,2263616
A00546,Integration,No Footprint,0
A00547,Infrastructure,On-Premise,1474604
A00547,Database,Hybrid,370607
A00547,Analytics & Data,No Footprint,0
A00547,AI & ML,Cloud,983237
A00547,Security,No Footprint,0
A00547,Applications,On-Premise,2835140
A00547,Integration,Hybrid,441836
A00548,Infrastructure,Hybrid,284188
A00548,Database,Hybrid,2700235
A00548,Analytics & Data,No Footprint,0
A00548,AI & ML,Cloud,685855
A00548,Security,On-Premise,801916
A00548,Applications,On-Premise,629594
A00548,Integration,Cloud,3724817
A00549,Infrastructure,Hybrid,951095
A00549,Database,Hybrid,181174
A00549,Analytics & Data,Hybrid,505149
A00549,AI & ML,Cloud,3290611
A00549,Security,Hybrid,1034867
A00549,Applications,Hybrid,944464
A00549,Integration,Hybrid,2158411
A00550,Infrastructure,Hybrid,693981
A00550,Database,Cloud,1851507
A00550,Analytics & Data,Hybrid,1433054
A00550,AI & ML,No Footprint,0
A00550,Security,Hybrid,1113065
A00550,Applications,Cloud,885613
A00550,Integration,Cloud,728840
A00551,Infrastructure,Hybrid,848910
A00551,Database,On-Premise,1472622
A00551,Analytics & Data,No Footprint,0
A00551,AI & ML,Cloud,1130771
A00551,Security,Hybrid,815462
A00551,Applications,No Footprint,0
A00551,Integration,Cloud,2560097
A00552,Infrastructure,Hybrid,806771
A00552,Database,Hybrid,1401133
A00552,Analytics & Data,No Footprint,0
A00552,AI & ML,Cloud,2046641
A00552,Security,No Footprint,0
A00552,Applications,Hybrid,1058712
A00552,Integration,Cloud,1754858
A00553,Infrastructure,Hybrid,523107
A00553,Database,No Footprint,0
A00553,Analytics & Data,Hybrid,1247038
A00553,AI & ML,Cloud,1021620
A00553,Security,Hybrid,250125
A00553,Applications,Hybrid,5472740
A00553,Integration,Hybrid,693239
A00554,Infrastructure,No Footprint,0
A00554,Database,Hybrid,402284
A00554,Analytics & Data,No Footprint,0
A00554,AI & ML,No Footprint,0
A00554,Security,On-Premise,1843837
A00554,Applications,Cloud,277791
A00554,Integration,No Footprint,0
A00555,Infrastructure,Cloud,464491
A00555,Database,No Footprint,0
A00555,Analytics & Data,Hybrid,1179139
A00555,AI & ML,No Footprint,0
A00555,Security,No Footprint,0
A00555,Applications,Hybrid,498820
A00555,Integration,Hybrid,605697
A00556,Infrastructure,No Footprint,0
A00556,Database,No Footprint,0
A00556,Analytics & Data,No Footprint,0
A00556,AI & ML,No Footprint,0
A00556,Security,On-Premise,607181
A00556,Applications,Cloud,908975
A00556,Integration,Hybrid,2484582
A00557,Infrastructure,On-Premise,928377
A00557,Database,No Footprint,0
A00557,Analytics & Data,Cloud,3619323
A00557,AI & ML,No Footprint,0
A00557,Security,On-Premise,1099050
A00557,Applications,On-Premise,945862
A00557,Integration,Cloud,349700
A00558,Infrastructure,No Footprint,0
A00558,Database,On-Premise,1460901
A00558,Analytics & Data,No Footprint,0
A00558,AI & ML,No Footprint,0
A00558,Security,Hybrid,1437339
A00558,Applications,On-Premise,756960
A00558,Integration,No Footprint,0
A00559,Infrastructure,Hybrid,1594130
A00559,Database,No Footprint,0
A00559,Analytics & Data,No Footprint,0
A00559,AI & ML,Cloud,273247
A00559,Security,Hybrid,411300
A00559,Applications,No Footprint,0
A00559,Integration,Cloud,948443
A00560,Infrastructure,No Footprint,0
A00560,Database,Cloud,329905
A00560,Analytics & Data,Hybrid,2060540
A00560,AI & ML,Cloud,1372987
A00560,Security,Cloud,204850
A00560,Applications,Hybrid,670274
A00560,Integration,No Footprint,0
A00561,Infrastructure,No Footprint,0
A00561,Database,No Footprint,0
A00561,Analytics & Data,No Footprint,0
A00561,AI & ML,No Footprint,0
A00561,Security,No Footprint,0
A00561,Applications,On-Premise,388032
A00561,Integration,Hybrid,1916342
A00562,Infrastructure,Cloud,1120026
A00562,Database,Hybrid,152036
A00562,Analytics & Data,Cloud,287493
A00562,AI & ML,Cloud,1771325
A00562,Security,Cloud,640542
A00562,Applications,On-Premise,198944
A00562,Integration,No Footprint,0
A00563,Infrastructure,On-Premise,2029339
A00563,Database,On-Premise,387546
A00563,Analytics & Data,Hybrid,159599
A00563,AI & ML,Cloud,655482
A00563,Security,Hybrid,324605
A00563,Applications,No Footprint,0
A00563,Integration,Hybrid,1094138
A00564,Infrastructure,Hybrid,2096481
A00564,Database,On-Premise,1139910
A00564,Analytics & Data,Cloud,2041448
A00564,AI & ML,Cloud,1824363
A00564,Security,Cloud,739551
A00564,Applications,Cloud,2105925
A00564,Integration,Hybrid,489500
A00565,Infrastructure,On-Premise,481951
A00565,Database,On-Premise,269140
A00565,Analytics & Data,Cloud,519864
A00565,AI & ML,No Footprint,0
A00565,Security,On-Premise,2691964
A00565,Applications,Cloud,1049429
A00565,Integration,Cloud,1732429
A00566,Infrastructure,Cloud,162887
A00566,Database,Cloud,244597
A00566,Analytics & Data,Cloud,1143499
A00566,AI & ML,Cloud,1257645
A00566,Security,Hybrid,532615
A00566,Applications,Cloud,148764
A00566,Integration,Cloud,578110
A00567,Infrastructure,Cloud,1110521
A00567,Database,No Footprint,0
A00567,Analytics & Data,Cloud,185949
A00567,AI & ML,Cloud,2274105
A00567,Security,On-Premise,1392170
A00567,Applications,No Footprint,0
A00567,Integration,Cloud,419468
A00568,Infrastructure,On-Premise,1238568
A00568,Database,On-Premise,576728
A00568,Analytics & Data,No Footprint,0
A00568,AI & ML,Cloud,301513
A00568,Security,No Footprint,0
A00568,Applications,Hybrid,341125
A00568,Integration,Hybrid,209337
A00569,Infrastructure,On-Premise,2438563
A00569,Database,No Footprint,0
A00569,Analytics & Data,No Footprint,0
A00569,AI & ML,No Footprint,0
A00569,Security,Cloud,2644997
A00569,Applications,Cloud,481165
A00569,Integration,Cloud,694200
A00570,Infrastructure,Cloud,288995
A00570,Database,No Footprint,0
A00570,Analytics & Data,Hybrid,571856
A00570,AI & ML,No Footprint,0
A00570,Security,No Footprint,0
A00570,Applications,No Footprint,0
A00570,Integration,No Footprint,0
A00571,Infrastructure,Hybrid,1197726
A00571,Database,Hybrid,606475
A00571,Analytics & Data,Hybrid,712269
A00571,AI & ML,Cloud,858918
A00571,Security,Cloud,1588625
A00571,Applications,Cloud,535120
A00571,Integration,Cloud,363224
A00572,Infrastructure,On-Premise,111018
A00572,Database,No Footprint,0
A00572,Analytics & Data,No Footprint,0
A00572,AI & ML,Cloud,1067719
A00572,Security,On-Premise,1475310
A00572,Applications,On-Premise,205186
A00572,Integration,Cloud,522502
A00573,Infrastructure,On-Premise,759596
A00573,Database,No Footprint,0
A00573,Analytics & Data,Hybrid,720385
A00573,AI & ML,Cloud,373155
A00573,Security,Cloud,258349
A00573,Applications,Hybrid,829895
A00573,Integration,Cloud,1035513
A00574,Infrastructure,Cloud,612801
A00574,Database,Hybrid,772918
A00574,Analytics & Data,No Footprint,0
A00574,AI & ML,Cloud,476423
A00574,Security,No Footprint,0
A00574,Applications,On-Premise,679281
A00574,Integration,Hybrid,753838
A00575,Infrastructure,No Footprint,0
A00575,Database,No Footprint,0
A00575,Analytics & Data,Hybrid,179569
A00575,AI & ML,No Footprint,0
A00575,Security,No Footprint,0
A00575,Applications,Cloud,460817
A00575,Integration,Hybrid,312881
A00576,Infrastructure,No Footprint,0
A00576,Database,Hybrid,447528
A00576,Analytics & Data,Hybrid,481559
A00576,AI & ML,Cloud,2028305
A00576,Security,Cloud,422115
A00576,Applications,Cloud,132359
A00576,Integration,Hybrid,584524
A00577,Infrastructure,No Footprint,0
A00577,Database,Cloud,476740
A00577,Analytics & Data,Cloud,774088
A00577,AI & ML,Cloud,573228
A00577,Security,Hybrid,235666
A00577,Applications,Hybrid,2735913
A00577,Integration,Cloud,887139
A00578,Infrastructure,Cloud,1530407
A00578,Database,Hybrid,521031
A00578,Analytics & Data,Hybrid,49190
A00578,AI & ML,Cloud,1310387
A00578,Security,On-Premise,1366297
A00578,Applications,On-Premise,1554731
A00578,Integration,Hybrid,376785
A00579,Infrastructure,Hybrid,291245
A00579,Database,On-Premise,1110309
A00579,Analytics & Data,No Footprint,0
A00579,AI & ML,Cloud,2875515
A00579,Security,Hybrid,727392
A00579,Applications,On-Premise,1679470
A00579,Integration,Cloud,563755
A00580,Infrastructure,No Footprint,0
A00580,Database,Hybrid,2219354
A00580,Analytics & Data,Cloud,690782
A00580,AI & ML,No Footprint,0
A00580,Security,Cloud,2302853
A00580,Applications,No Footprint,0
A00580,Integration,Cloud,471972
A00581,Infrastructure,No Footprint,0
A00581,Database,Cloud,62242
A00581,Analytics & Data,No Footprint,0
A00581,AI & ML,Cloud,911476
