account_id,product_family,product_engagement_score
A00589,Applications,72
A00589,Integration,47
A00590,Infrastructure,28
A00590,Database,30
A00590,Analytics & Data,68
A00590,AI & ML,36
A00590,Security,79
A00590,Applications,52
A00590,Integration,44
A00591,Infrastructure,41
A00591,Database,83
A00591,Analytics & Data,75
A00591,AI & ML,53
A00591,Security,40
A00591,Applications,48
A00591,Integration,96
A00592,Infrastructure,44
A00592,Database,57
A00592,Analytics & Data,45
A00592,AI & ML,44
A00592,Security,85
A00592,Applications,30
A00592,Integration,54
A00593,Infrastructure,24
A00593,Database,45
A00593,Analytics & Data,47
A00593,AI & ML,22
A00593,Security,36
A00593,Applications,35
A00593,Integration,31
A00594,Infrastructure,24
A00594,Database,69
A00594,Analytics & Data,45
A00594,AI & ML,85
A00594,Security,25
A00594,Applications,37
A00594,Integration,49
A00595,Infrastructure,80
A00595,Database,26
A00595,Analytics & Data,50
A00595,AI & ML,34
A00595,Security,45
A00595,Applications,80
A00595,Integration,37
A00596,Infrastructure,40
A00596,Database,35
A00596,Analytics & Data,26
A00596,AI & ML,42
A00596,Security,35
A00596,Applications,46
A00596,Integration,60
A00597,Infrastructure,35
A00597,Database,57
A00597,Analytics & Data,44
A00597,AI & ML,36
A00597,Security,33
A00597,Applications,36
A00597,Integration,28
A00598,Infrastructure,53
A00598,Database,24
A00598,Analytics & Data,36
A00598,AI & ML,52
A00598,Security,47
A00598,Applications,90
A00598,Integration,48
A00599,Infrastructure,23
A00599,Database,55
A00599,Analytics & Data,50
A00599,AI & ML,41
A00599,Security,44
A00599,Applications,41
A00599,Integration,42
A00600,Infrastructure,45
A00600,Database,43
A00600,Analytics & Data,53
A00600,AI & ML,28
A00600,Security,52
A00600,Applications,28
A00600,Integration,40
A00601,Infrastructure,36
A00601,Database,76
A00601,Analytics & Data,72
A00601,AI & ML,44
A00601,Security,73
A00601,Applications,26
A00601,Integration,26
A00602,Infrastructure,26
A00602,Database,36
A00602,Analytics & Data,29
A00602,AI & ML,51
A00602,Security,62
A00602,Applications,34
A00602,Integration,42
A00603,Infrastructure,70
A00603,Database,52
A00603,Analytics & Data,39
A00603,AI & ML,67
A00603,Security,91
A00603,Applications,54
A00603,Integration,37
A00604,Infrastructure,44
A00604,Database,99
A00604,Analytics & Data,47
A00604,AI & ML,53
A00604,Security,44
A00604,Applications,65
A00604,Integration,54
A00605,Infrastructure,41
A00605,Database,90
A00605,Analytics & Data,47
A00605,AI & ML,55
A00605,Security,85
A00605,Applications,40
A00605,Integration,64
A00606,Infrastructure,78
A00606,Database,66
A00606,Analytics & Data,34
A00606,AI & ML,48
A00606,Security,41
A00606,Applications,38
A00606,Integration,58
A00607,Infrastructure,37
A00607,Database,67
A00607,Analytics & Data,53
A00607,AI & ML,35
A00607,Security,36
A00607,Applications,31
A00607,Integration,83
A00608,Infrastructure,60
A00608,Database,47
A00608,Analytics & Data,34
A00608,AI & ML,55
A00608,Security,25
A00608,Applications,54
A00608,Integration,41
A00609,Infrastructure,21
A00609,Database,37
A00609,Analytics & Data,58
A00609,AI & ML,47
A00609,Security,50
A00609,Applications,43
A00609,Integration,41
A00610,Infrastructure,43
A00610,Database,47
A00610,Analytics & Data,30
A00610,AI & ML,71
A00610,Security,40
A00610,Applications,86
A00610,Integration,43
A00611,Infrastructure,20
A00611,Database,36
A00611,Analytics & Data,77
A00611,AI & ML,73
A00611,Security,33
A00611,Applications,32
A00611,Integration,87
A00612,Infrastructure,59
A00612,Database,36
A00612,Analytics & Data,64
A00612,AI & ML,40
A00612,Security,58
A00612,Applications,59
A00612,Integration,35
A00613,Infrastructure,53
A00613,Database,77
A00613,Analytics & Data,64
A00613,AI & ML,38
A00613,Security,57
A00613,Applications,86
A00613,Integration,35
A00614,Infrastructure,92
A00614,Database,49
A00614,Analytics & Data,34
A00614,AI & ML,47
A00614,Security,30
A00614,Applications,54
A00614,Integration,65
A00615,Infrastructure,46
A00615,Database,81
A00615,Analytics & Data,55
A00615,AI & ML,47
A00615,Security,45
A00615,Applications,35
A00615,Integration,56
A00616,Infrastructure,73
A00616,Database,66
A00616,Analytics & Data,62
A00616,AI & ML,66
A00616,Security,95
A00616,Applications,43
A00616,Integration,55
A00617,Infrastructure,52
A00617,Database,37
A00617,Analytics & Data,35
A00617,AI & ML,87
A00617,Security,100
A00617,Applications,11
A00617,Integration,43
A00618,Infrastructure,42
A00618,Database,59
A00618,Analytics & Data,74
A00618,AI & ML,46
A00618,Security,74
A00618,Applications,68
A00618,Integration,46
A00619,Infrastructure,37
A00619,Database,9
A00619,Analytics & Data,38
A00619,AI & ML,89
A00619,Security,45
A00619,Applications,40
A00619,Integration,24
A00620,Infrastructure,51
A00620,Database,28
A00620,Analytics & Data,32
A00620,AI & ML,72
A00620,Security,45
A00620,Applications,58
A00620,Integration,44
A00621,Infrastructure,79
A00621,Database,39
A00621,Analytics & Data,53
A00621,AI & ML,35
A00621,Security,36
A00621,Applications,62
A00621,Integration,42
A00622,Infrastructure,27
A00622,Database,54
A00622,Analytics & Data,66
A00622,AI & ML,26
A00622,Security,47
A00622,Applications,36
A00622,Integration,85
A00623,Infrastructure,29
A00623,Database,43
A00623,Analytics & Data,30
A00623,AI & ML,100
A00623,Security,78
A00623,Applications,65
A00623,Integration,20
A00624,Infrastructure,46
A00624,Database,29
A00624,Analytics & Data,39
A00624,AI & ML,66
A00624,Security,39
A00624,Applications,30
A00624,Integration,44
A00625,Infrastructure,61
A00625,Database,27
A00625,Analytics & Data,75
A00625,AI & ML,43
A00625,Security,48
A00625,Applications,47
A00625,Integration,78
A00626,Infrastructure,26
A00626,Database,85
A00626,Analytics & Data,53
A00626,AI & ML,40
A00626,Security,48
A00626,Applications,33
A00626,Integration,76
A00627,Infrastructure,38
A00627,Database,41
A00627,Analytics & Data,66
A00627,AI & ML,40
A00627,Security,22
A00627,Applications,78
A00627,Integration,38
A00628,Infrastructure,75
A00628,Database,89
A00628,Analytics & Data,77
A00628,AI & ML,30
A00628,Security,94
A00628,Applications,37
A00628,Integration,46
A00629,Infrastructure,24
A00629,Database,42
A00629,Analytics & Data,42
A00629,AI & ML,51
A00629,Security,34
A00629,Applications,45
A00629,Integration,32
A00630,Infrastructure,41
A00630,Database,74
A00630,Analytics & Data,41
A00630,AI & ML,32
A00630,Security,39
A00630,Applications,95
A00630,Integration,46
A00631,Infrastructure,30
A00631,Database,31
A00631,Analytics & Data,64
A00631,AI & ML,53
A00631,Security,85
A00631,Applications,32
A00631,Integration,24
A00632,Infrastructure,76
A00632,Database,48
A00632,Analytics & Data,63
A00632,AI & ML,91
A00632,Security,52
A00632,Applications,77
A00632,Integration,100
A00633,Infrastructure,43
A00633,Database,43
A00633,Analytics & Data,37
A00633,AI & ML,75
A00633,Security,45
A00633,Applications,42
A00633,Integration,33
A00634,Infrastructure,90
A00634,Database,44
A00634,Analytics & Data,69
A00634,AI & ML,47
A00634,Security,88
A00634,Applications,25
A00634,Integration,31
A00635,Infrastructure,44
A00635,Database,80
A00635,Analytics & Data,52
A00635,AI & ML,46
A00635,Security,26
A00635,Applications,57
A00635,Integration,31
A00636,Infrastructure,46
A00636,Database,49
A00636,Analytics & Data,67
A00636,AI & ML,58
A00636,Security,47
A00636,Applications,59
A00636,Integration,56
A00637,Infrastructure,54
A00637,Database,47
A00637,Analytics & Data,46
A00637,AI & ML,36
A00637,Security,89
A00637,Applications,89
A00637,Integration,27
A00638,Infrastructure,32
A00638,Database,44
A00638,Analytics & Data,43
A00638,AI & ML,44
A00638,Security,43
A00638,Applications,50
A00638,Integration,36
A00639,Infrastructure,76
A00639,Database,44
A00639,Analytics & Data,60
A00639,AI & ML,34
A00639,Security,31
A00639,Applications,42
A00639,Integration,45
A00640,Infrastructure,50
A00640,Database,49
A00640,Analytics & Data,67
A00640,AI & ML,40
A00640,Security,34
A00640,Applications,18
A00640,Integration,38
A00641,Infrastructure,66
A00641,Database,25
A00641,Analytics & Data,71
A00641,AI & ML,72
A00641,Security,79
A00641,Applications,45
A00641,Integration,78
A00642,Infrastructure,48
A00642,Database,18
A00642,Analytics & Data,45
A00642,AI & ML,35
A00642,Security,38
A00642,Applications,40
A00642,Integration,55
A00643,Infrastructure,60
A00643,Database,39
A00643,Analytics & Data,25
A00643,AI & ML,46
A00643,Security,69
A00643,Applications,100
A00643,Integration,71
A00644,Infrastructure,47
A00644,Database,32
A00644,Analytics & Data,97
A00644,AI & ML,45
A00644,Security,31
A00644,Applications,40
A00644,Integration,51
A00645,Infrastructure,19
A00645,Database,81
A00645,Analytics & Data,47
A00645,AI & ML,50
A00645,Security,50
A00645,Applications,45
A00645,Integration,30
A00646,Infrastructure,47
A00646,Database,55
A00646,Analytics & Data,32
A00646,AI & ML,90
A00646,Security,42
A00646,Applications,28
A00646,Integration,30
A00647,Infrastructure,25
A00647,Database,22
A00647,Analytics & Data,50
A00647,AI & ML,44
A00647,Security,43
A00647,Applications,56
A00647,Integration,39
A00648,Infrastructure,59
A00648,Database,45
A00648,Analytics & Data,55
A00648,AI & ML,36
A00648,Security,69
A00648,Applications,44
A00648,Integration,33
A00649,Infrastructure,28
A00649,Database,45
A00649,Analytics & Data,34
A00649,AI & ML,34
A00649,Security,74
A00649,Applications,44
A00649,Integration,81
A00650,Infrastructure,36
A00650,Database,53
A00650,Analytics & Data,36
A00650,AI & ML,92
A00650,Security,39
A00650,Applications,46
A00650,Integration,64
A00651,Infrastructure,78
A00651,Database,37
A00651,Analytics & Data,48
A00651,AI & ML,52
A00651,Security,23
A00651,Applications,38
A00651,Integration,47
A00652,Infrastructure,44
A00652,Database,41
A00652,Analytics & Data,34
A00652,AI & ML,36
A00652,Security,50
A00652,Applications,42
A00652,Integration,24
A00653,Infrastructure,50
A00653,Database,35
A00653,Analytics & Data,33
A00653,AI & ML,26
A00653,Security,80
A00653,Applications,97
A00653,Integration,48
A00654,Infrastructure,35
A00654,Database,73
A00654,Analytics & Data,82
A00654,AI & ML,100
A00654,Security,36
A00654,Applications,24
A00654,Integration,11
A00655,Infrastructure,70
A00655,Database,29
A00655,Analytics & Data,35
A00655,AI & ML,29
A00655,Security,56
A00655,Applications,42
A00655,Integration,45
A00656,Infrastructure,44
A00656,Database,27
A00656,Analytics & Data,44
A00656,AI & ML,21
A00656,Security,53
A00656,Applications,46
A00656,Integration,36
A00657,Infrastructure,87
A00657,Database,55
A00657,Analytics & Data,17
A00657,AI & ML,31
A00657,Security,66
A00657,Applications,63
A00657,Integration,65
A00658,Infrastructure,40
A00658,Database,68
A00658,Analytics & Data,38
A00658,AI & ML,78
A00658,Security,22
A00658,Applications,27
A00658,Integration,40
A00659,Infrastructure,32
A00659,Database,61
A00659,Analytics & Data,56
A00659,AI & ML,92
A00659,Security,29
A00659,Applications,37
A00659,Integration,35
A00660,Infrastructure,46
A00660,Database,83
A00660,Analytics & Data,34
A00660,AI & ML,44
A00660,Security,39
A00660,Applications,53
A00660,Integration,32
A00661,Infrastructure,57
A00661,Database,64
A00661,Analytics & Data,35
A00661,AI & ML,17
A00661,Security,64
A00661,Applications,66
A00661,Integration,37
A00662,Infrastructure,51
A00662,Database,83
A00662,Analytics & Data,28
A00662,AI & ML,26
A00662,Security,48
A00662,Applications,40
A00662,Integration,35
A00663,Infrastructure,59
A00663,Database,46
A00663,Analytics & Data,94
A00663,AI & ML,70
A00663,Security,86
A00663,Applications,78
A00663,Integration,36
A00664,Infrastructure,23
A00664,Database,47
A00664,Analytics & Data,33
A00664,AI & ML,42
A00664,Security,37
A00664,Applications,94
A00664,Integration,23
A00665,Infrastructure,60
A00665,Database,32
A00665,Analytics & Data,47
A00665,AI & ML,66
A00665,Security,84
A00665,Applications,41
A00665,Integration,43
A00666,Infrastructure,36
A00666,Database,42
A00666,Analytics & Data,69
A00666,AI & ML,38
A00666,Security,46
A00666,Applications,79
A00666,Integration,38
A00667,Infrastructure,57
A00667,Database,38
A00667,Analytics & Data,77
A00667,AI & ML,29
A00667,Security,100
A00667,Applications,50
A00667,Integration,36
A00668,Infrastructure,34
A00668,Database,32
A00668,Analytics & Data,50
A00668,AI & ML,89
A00668,Security,49
A00668,Applications,85
A00668,Integration,42
A00669,Infrastructure,53
A00669,Database,44
A00669,Analytics & Data,98
A00669,AI & ML,33
A00669,Security,17
A00669,Applications,21
A00669,Integration,40
A00670,Infrastructure,91
A00670,Database,28
A00670,Analytics & Data,84
A00670,AI & ML,28
A00670,Security,44
A00670,Applications,40
A00670,Integration,86
A00671,Infrastructure,79
A00671,Database,36
A00671,Analytics & Data,27
A00671,AI & ML,59
A00671,Security,42
A00671,Applications,35
A00671,Integration,48
A00672,Infrastructure,34
A00672,Database,38
A00672,Analytics & Data,44
A00672,AI & ML,38
A00672,Security,26
A00672,Applications,74
A00672,Integration,42
A00673,Infrastructure,48
A00673,Database,32
A00673,Analytics & Data,65
A00673,AI & ML,76
A00673,Security,33
A00673,Applications,78
A00673,Integration,45
A00674,Infrastructure,61
A00674,Database,43
A00674,Analytics & Data,45
A00674,AI & ML,64
A00674,Security,51
A00674,Applications,48
A00674,Integration,68
A00675,Infrastructure,86
A00675,Database,41
A00675,Analytics & Data,39
A00675,AI & ML,100
A00675,Security,78
A00675,Applications,47
A00675,Integration,32
A00676,Infrastructure,28
A00676,Database,84
A00676,Analytics & Data,26
A00676,AI & ML,45
A00676,Security,78
A00676,Applications,100
A00676,Integration,41
A00677,Infrastructure,19
A00677,Database,73
A00677,Analytics & Data,40
A00677,AI & ML,96
A00677,Security,47
A00677,Applications,36
A00677,Integration,43
A00678,Infrastructure,30
A00678,Database,31
A00678,Analytics & Data,37
A00678,AI & ML,60
A00678,Security,40
A00678,Applications,29
A00678,Integration,87
A00679,Infrastructure,42
A00679,Database,40
A00679,Analytics & Data,48
A00679,AI & ML,42
A00679,Security,32
A00679,Applications,78
A00679,Integration,59
A00680,Infrastructure,27
A00680,Database,40
A00680,Analytics & Data,31
A00680,AI & ML,23
A00680,Security,38
A00680,Applications,78
A00680,Integration,35
A00681,Infrastructure,40
A00681,Database,67
A00681,Analytics & Data,30
A00681,AI & ML,69
A00681,Security,77
A00681,Applications,42
A00681,Integration,50
A00682,Infrastructure,28
A00682,Database,71
A00682,Analytics & Data,41
A00682,AI & ML,53
A00682,Security,55
A00682,Applications,44
A00682,Integration,41
A00683,Infrastructure,65
A00683,Database,68
A00683,Analytics & Data,37
A00683,AI & ML,34
A00683,Security,53
A00683,Applications,75
A00683,Integration,58
A00684,Infrastructure,38
A00684,Database,43
A00684,Analytics & Data,32
A00684,AI & ML,58
A00684,Security,27
A00684,Applications,29
A00684,Integration,29
A00685,Infrastructure,63
A00685,Database,50
A00685,Analytics & Data,53
A00685,AI & ML,35
A00685,Security,66
A00685,Applications,82
A00685,Integration,77
A00686,Infrastructure,29
A00686,Database,88
A00686,Analytics & Data,41
A00686,AI & ML,41
A00686,Security,32
A00686,Applications,45
A00686,Integration,42
A00687,Infrastructure,48
A00687,Database,60
A00687,Analytics & Data,48
A00687,AI & ML,31
A00687,Security,54
A00687,Applications,43
A00687,Integration,48
A00688,Infrastructure,37
A00688,Database,53
A00688,Analytics & Data,82
A00688,AI & ML,35
A00688,Security,23
A00688,Applications,45
A00688,Integration,43
A00689,Infrastructure,66
A00689,Database,68
A00689,Analytics & Data,34
A00689,AI & ML,64
A00689,Security,44
A00689,Applications,45
A00689,Integration,27
A00690,Infrastructure,40
A00690,Database,72
A00690,Analytics & Data,41
A00690,AI & ML,38
A00690,Security,64
A00690,Applications,52
A00690,Integration,70
A00691,Infrastructure,85
A00691,Database,38
A00691,Analytics & Data,95
A00691,AI & ML,100
A00691,Security,97
A00691,Applications,32
A00691,Integration,46
A00692,Infrastructure,38
A00692,Database,56
A00692,Analytics & Data,42
A00692,AI & ML,40
A00692,Security,55
A00692,Applications,56
A00692,Integration,42
A00693,Infrastructure,51
A00693,Database,83
A00693,Analytics & Data,31
A00693,AI & ML,47
A00693,Security,95
A00693,Applications,32
A00693,Integration,48
A00694,Infrastructure,41
A00694,Database,61
A00694,Analytics & Data,67
A00694,AI & ML,35
A00694,Security,35
A00694,Applications,52
A00694,Integration,43
A00695,Infrastructure,82
A00695,Database,38
A00695,Analytics & Data,29
A00695,AI & ML,58
A00695,Security,33
A00695,Applications,73
A00695,Integration,38
A00696,Infrastructure,77
A00696,Database,60
A00696,Analytics & Data,33
A00696,AI & ML,16
A00696,Security,14
A00696,Applications,52
A00696,Integration,85
A00697,Infrastructure,74
A00697,Database,51
A00697,Analytics & Data,32
A00697,AI & ML,59
A00697,Security,33
A00697,Applications,42
A00697,Integration,36
A00698,Infrastructure,43
A00698,Database,50
A00698,Analytics & Data,45
A00698,AI & ML,89
A00698,Security,37
A00698,Applications,34
A00698,Integration,49
A00699,Infrastructure,21
A00699,Database,100
A00699,Analytics & Data,76
A00699,AI & ML,76
A00699,Security,49
A00699,Applications,69
A00699,Integration,49
A00700,Infrastructure,51
A00700,Database,64
A00700,Analytics & Data,42
A00700,AI & ML,40
A00700,Security,24
A00700,Applications,60
A00700,Integration,41
A00701,Infrastructure,17
A00701,Database,43
A00701,Analytics & Data,63
A00701,AI & ML,67
A00701,Security,39
A00701,Applications,64
A00701,Integration,29
A00702,Infrastructure,23
