rank,account_id,account_name,region,industry,product_family,deployment,type,score,band,pipeline,open_count,Customer fit,Customer intent,Product engagement,Product whitespace,Modernization,Competitive intensity,Product pipeline
5103,A01480,Synthetic Account 1480,North America,Retail,Analytics & Data,Hybrid,Modernization,63.3,Moderate,14570745.0,1,48.0,48.939549,100,0,65,98,94.005225
5104,A02795,Synthetic Account 2795,EMEA,Energy,AI & ML,No Footprint,Whitespace,63.3,Moderate,11145271.0,1,75.5,57.5441,81,100,0,74,71.905294
5105,A01933,Synthetic Account 1933,North America,Energy,Applications,Hybrid,Modernization,63.3,Moderate,11035750.0,1,61.5,75.345131,82,0,65,68,71.198704
5106,A00083,Synthetic Account 83,EMEA,Energy,Database,Cloud,Competitive,63.3,Moderate,10603637.0,1,89.5,80.023541,81,0,20,74,68.410866
5107,A01612,Synthetic Account 1612,North America,Automotive,Infrastructure,Hybrid,Modernization,63.3,Moderate,10482407.0,1,56.0,73.577429,92,0,65,71,67.628733
5108,A01600,Synthetic Account 1600,North America,Healthcare,Infrastructure,Hybrid,Modernization,63.3,Moderate,10019928.0,1,61.5,72.699687,78,0,65,85,64.644985
5109,A00967,Synthetic Account 967,APAC,Consumer Goods,Integration,No Footprint,Whitespace,63.3,Moderate,9931000.0,1,76.0,87.947659,94,100,0,0,64.071253
5110,A01351,Synthetic Account 1351,North America,Consumer Goods,AI & ML,Cloud,Competitive,63.3,Moderate,9695489.0,1,70.0,86.50363,94,0,20,86,62.55182
5111,A02140,Synthetic Account 2140,North America,Energy,Applications,Hybrid,Modernization,63.3,Moderate,9199897.0,1,89.5,90.648842,77,0,65,0,59.354438
5112,A01486,Synthetic Account 1486,North America,Public Sector,Database,Hybrid,Modernization,63.3,Moderate,9013045.0,1,86.5,41.859197,90,0,65,86,58.148936
5113,A01184,Synthetic Account 1184,APAC,Energy,Database,No Footprint,Whitespace,63.3,Moderate,8330468.0,1,61.5,72.518475,80,100,0,91,53.745194
5114,A02919,Synthetic Account 2919,Latin America,Automotive,Applications,On-Premise,Modernization,63.3,Moderate,8225952.0,1,76.0,87.290768,84,0,85,0,53.070894
5115,A00760,Synthetic Account 760,EMEA,Retail,Database,On-Premise,Modernization,63.3,Moderate,7505029.0,1,48.0,82.453797,84,0,85,70,48.419757
5116,A00866,Synthetic Account 866,North America,Technology,Applications,Hybrid,Modernization,63.3,Moderate,7310229.0,1,62.0,76.177571,89,0,65,78,47.162978
5117,A00989,Synthetic Account 989,APAC,Technology,Integration,Hybrid,Modernization,63.3,Moderate,7271880.0,1,48.0,91.459521,86,0,65,81,46.915564
5118,A00889,Synthetic Account 889,APAC,Manufacturing,Infrastructure,No Footprint,Whitespace,63.3,Moderate,7155107.0,1,61.5,79.746061,85,100,0,77,46.162186
5119,A01590,Synthetic Account 1590,EMEA,Manufacturing,Database,No Footprint,Whitespace,63.3,Moderate,6742542.0,1,83.5,55.290282,86,100,0,83,43.500465
5120,A02357,Synthetic Account 2357,Latin America,Automotive,AI & ML,Cloud,Competitive,63.3,Moderate,6690934.0,1,86.5,91.135848,81,0,20,83,43.167508
5121,A02683,Synthetic Account 2683,Latin America,Technology,Integration,No Footprint,Whitespace,63.3,Moderate,6214621.0,1,70.0,79.904621,78,100,0,76,40.094508
5122,A00168,Synthetic Account 168,EMEA,Manufacturing,Infrastructure,On-Premise,Modernization,63.3,Moderate,5558855.0,1,61.5,75.118617,79,0,85,78,35.86374
5123,A01063,Synthetic Account 1063,North America,Healthcare,Security,No Footprint,Whitespace,63.3,Moderate,5096656.0,1,69.5,77.219537,89,100,0,73,32.881798
5124,A01856,Synthetic Account 1856,Latin America,Financial Services,Infrastructure,No Footprint,Whitespace,63.3,Moderate,4906111.0,1,94.0,99.892406,76,100,0,0,31.65247
5125,A01207,Synthetic Account 1207,APAC,Manufacturing,Integration,No Footprint,Whitespace,63.3,Moderate,4297034.0,1,75.5,69.895682,87,100,0,84,27.722923
5126,A02046,Synthetic Account 2046,North America,Financial Services,Applications,Hybrid,Modernization,63.3,Moderate,4239553.0,1,61.5,98.142583,76,0,65,75,27.352077
5127,A00070,Synthetic Account 70,EMEA,Automotive,Infrastructure,Hybrid,Modernization,63.3,Moderate,4120390.0,1,70.0,83.829872,87,0,65,71,26.58328
5128,A00529,Synthetic Account 529,APAC,Public Sector,Database,On-Premise,Modernization,63.3,Moderate,3801207.0,1,48.0,91.503934,76,0,85,88,24.524025
5129,A00341,Synthetic Account 341,North America,Energy,Infrastructure,Hybrid,Modernization,63.3,Moderate,3687228.0,1,89.5,98.278491,91,0,65,0,23.788674
5130,A00104,Synthetic Account 104,APAC,Manufacturing,Security,On-Premise,Modernization,63.3,Moderate,1081379.0,1,89.5,76.845788,69,0,85,62,6.97667
5131,A00624,Synthetic Account 624,APAC,Retail,Applications,On-Premise,Modernization,63.3,Moderate,0,0,62.0,90.247669,80,0,85,81,0.0
5132,A01614,Synthetic Account 1614,North America,Healthcare,Integration,Hybrid,Modernization,63.3,Moderate,0,0,75.5,88.775326,83,0,65,82,0.0
5133,A02689,Synthetic Account 2689,EMEA,Public Sector,AI & ML,No Footprint,Whitespace,63.3,Moderate,0,0,76.0,82.516089,92,100,0,78,0.0
5134,A02734,Synthetic Account 2734,North America,Healthcare,Analytics & Data,No Footprint,Whitespace,63.3,Moderate,0,0,75.5,83.337203,93,100,0,76,0.0
5135,A02270,Synthetic Account 2270,North America,Automotive,Infrastructure,Cloud,Competitive,63.2,Moderate,15335696.0,1,56.0,72.325938,98,0,20,99,98.940415
5136,A00048,Synthetic Account 48,APAC,Financial Services,Applications,Cloud,Competitive,63.2,Moderate,15215580.0,1,89.5,37.554535,100,0,20,100,98.165469
5137,A01599,Synthetic Account 1599,Latin America,Technology,AI & ML,Cloud,Competitive,63.2,Moderate,15030572.0,1,56.0,72.246658,99,0,20,100,96.971864
5138,A02163,Synthetic Account 2163,EMEA,Energy,Integration,Cloud,Competitive,63.2,Moderate,14680119.0,1,61.5,69.363373,97,0,20,100,94.710867
5139,A01666,Synthetic Account 1666,Latin America,Energy,Applications,Cloud,Competitive,63.2,Moderate,11108704.0,1,89.5,75.146931,80,0,20,81,71.669377
5140,A02561,Synthetic Account 2561,Latin America,Energy,Infrastructure,Cloud,Competitive,63.2,Moderate,10862915.0,1,83.5,90.026818,78,0,20,68,70.083635
5141,A01600,Synthetic Account 1600,North America,Healthcare,Database,No Footprint,Whitespace,63.2,Moderate,10578096.0,1,61.5,72.699687,77,100,0,80,68.246084
5142,A01235,Synthetic Account 1235,EMEA,Consumer Goods,Applications,Cloud,Competitive,63.2,Moderate,9986364.0,1,56.0,98.861766,90,0,20,93,64.428442
5143,A00808,Synthetic Account 808,APAC,Automotive,Security,On-Premise,Modernization,63.2,Moderate,9978076.0,1,56.0,69.759773,76,0,85,75,64.37497
5144,A00703,Synthetic Account 703,EMEA,Telecommunications,Applications,Hybrid,Modernization,63.2,Moderate,9908803.0,1,61.5,76.262514,78,0,65,78,63.928046
5145,A00866,Synthetic Account 866,North America,Technology,Integration,No Footprint,Whitespace,63.2,Moderate,9668719.0,1,62.0,76.177571,80,100,0,73,62.37911
5146,A02755,Synthetic Account 2755,North America,Healthcare,AI & ML,Cloud,Competitive,63.2,Moderate,9633356.0,1,94.0,79.627141,79,0,20,74,62.150961
5147,A02553,Synthetic Account 2553,APAC,Telecommunications,Analytics & Data,No Footprint,Whitespace,63.2,Moderate,9601109.0,1,100.0,68.859379,88,100,0,0,61.942914
5148,A01082,Synthetic Account 1082,North America,Technology,Security,Hybrid,Modernization,63.2,Moderate,9496778.0,1,48.0,78.437941,93,0,65,81,61.269808
5149,A01253,Synthetic Account 1253,Latin America,Healthcare,AI & ML,No Footprint,Whitespace,63.2,Moderate,9122803.0,1,89.5,87.760785,79,100,0,0,58.857056
5150,A02571,Synthetic Account 2571,North America,Public Sector,Security,Hybrid,Modernization,63.2,Moderate,9005299.0,1,56.0,84.424472,76,0,65,82,58.098962
5151,A00241,Synthetic Account 241,Latin America,Automotive,Database,On-Premise,Modernization,63.2,Moderate,8061864.0,1,48.0,68.610213,87,0,85,89,52.012257
5152,A01752,Synthetic Account 1752,North America,Financial Services,Analytics & Data,Hybrid,Modernization,63.2,Moderate,7750853.0,1,61.5,76.081302,94,0,65,68,50.005726
5153,A01165,Synthetic Account 1165,EMEA,Technology,Database,Hybrid,Modernization,63.2,Moderate,6515463.0,1,76.0,55.334695,91,0,65,93,42.035432
5154,A01949,Synthetic Account 1949,North America,Technology,Infrastructure,Hybrid,Modernization,63.2,Moderate,6226186.0,1,70.0,68.910345,91,0,65,80,40.169121
5155,A01617,Synthetic Account 1617,APAC,Technology,Infrastructure,On-Premise,Modernization,63.2,Moderate,6035628.0,1,76.0,48.878147,94,0,85,75,38.939709
5156,A01678,Synthetic Account 1678,APAC,Manufacturing,Analytics & Data,Hybrid,Modernization,63.2,Moderate,5231011.0,1,69.5,75.526342,92,0,65,73,33.748608
5157,A02285,Synthetic Account 2285,EMEA,Automotive,Security,On-Premise,Modernization,63.2,Moderate,5153647.0,1,86.5,49.172616,79,0,85,81,33.249483
5158,A02160,Synthetic Account 2160,Latin America,Consumer Goods,AI & ML,No Footprint,Whitespace,63.2,Moderate,4785795.0,1,76.0,75.667914,85,100,0,70,30.876234
5159,A02181,Synthetic Account 2181,North America,Manufacturing,Database,On-Premise,Modernization,63.2,Moderate,4590568.0,1,69.5,69.335059,83,0,85,73,29.6167
5160,A01831,Synthetic Account 1831,EMEA,Financial Services,Analytics & Data,Cloud,Competitive,63.2,Moderate,4096485.0,1,89.5,90.927212,89,0,20,81,26.429053
5161,A01341,Synthetic Account 1341,North America,Manufacturing,AI & ML,No Footprint,Whitespace,63.2,Moderate,3567672.0,1,89.5,55.555547,90,100,0,84,23.017341
5162,A00203,Synthetic Account 203,APAC,Public Sector,Infrastructure,No Footprint,Whitespace,63.2,Moderate,0,0,76.0,94.760967,78,100,0,73,0.0
5163,A00539,Synthetic Account 539,APAC,Consumer Goods,Database,No Footprint,Whitespace,63.2,Moderate,0,0,76.0,76.007685,91,100,0,91,0.0
5164,A00601,Synthetic Account 601,Latin America,Consumer Goods,Analytics & Data,No Footprint,Whitespace,63.2,Moderate,0,0,62.0,94.206007,92,100,0,82,0.0
5165,A01070,Synthetic Account 1070,EMEA,Consumer Goods,Applications,On-Premise,Modernization,63.2,Moderate,0,0,62.0,80.165113,90,0,85,85,0.0
5166,A01465,Synthetic Account 1465,North America,Telecommunications,Applications,Hybrid,Modernization,63.2,Moderate,0,0,75.5,90.321286,77,0,65,87,0.0
5167,A01653,Synthetic Account 1653,EMEA,Energy,Analytics & Data,Hybrid,Modernization,63.2,Moderate,0,0,75.5,87.075579,93,0,65,70,0.0
5168,A01932,Synthetic Account 1932,EMEA,Technology,Analytics & Data,Hybrid,Modernization,63.2,Moderate,0,0,76.0,90.677156,84,0,65,75,0.0
5169,A02352,Synthetic Account 2352,Latin America,Financial Services,Infrastructure,Hybrid,Modernization,63.2,Moderate,0,0,75.5,90.343938,86,0,65,74,0.0
5170,A02517,Synthetic Account 2517,Latin America,Healthcare,Analytics & Data,Cloud,Competitive,63.2,Moderate,0,0,100.0,99.943371,77,0,20,87,0.0
5171,A02696,Synthetic Account 2696,Latin America,Technology,Database,On-Premise,Modernization,63.2,Moderate,0,0,70.0,87.041602,80,0,85,70,0.0
5172,A02734,Synthetic Account 2734,North America,Healthcare,Integration,No Footprint,Whitespace,63.2,Moderate,0,0,75.5,83.337203,85,100,0,87,0.0
5173,A02141,Synthetic Account 2141,North America,Public Sector,Security,Cloud,Competitive,63.1,Moderate,15245520.0,1,48.0,80.442593,98,0,20,99,98.358631
5174,A00143,Synthetic Account 143,APAC,Automotive,Security,Cloud,Competitive,63.1,Moderate,15026815.0,1,48.0,81.94414,97,0,20,99,96.947625
5175,A00942,Synthetic Account 942,EMEA,Manufacturing,Analytics & Data,Cloud,Competitive,63.1,Moderate,10734132.0,1,94.0,70.110871,78,0,20,87,69.252773
5176,A01430,Synthetic Account 1430,APAC,Automotive,Infrastructure,Hybrid,Modernization,63.1,Moderate,9530996.0,1,56.0,75.36212,87,0,65,79,61.490571
5177,A01382,Synthetic Account 1382,Latin America,Telecommunications,Applications,Cloud,Competitive,63.1,Moderate,9530088.0,1,77.5,79.242067,93,0,20,87,61.484712
5178,A02630,Synthetic Account 2630,EMEA,Consumer Goods,Integration,Hybrid,Modernization,63.1,Moderate,9508397.0,1,48.0,90.654505,79,0,65,76,61.34477
5179,A02670,Synthetic Account 2670,North America,Manufacturing,Integration,Hybrid,Modernization,63.1,Moderate,9291039.0,1,61.5,75.990697,86,0,65,70,59.942454
5180,A01352,Synthetic Account 1352,Latin America,Technology,Applications,Hybrid,Modernization,63.1,Moderate,9283292.0,1,56.0,75.707554,89,0,65,77,59.892473
5181,A02485,Synthetic Account 2485,North America,Telecommunications,Analytics & Data,Hybrid,Modernization,63.1,Moderate,9043567.0,1,61.5,76.896754,81,0,65,77,58.345853
5182,A02565,Synthetic Account 2565,APAC,Public Sector,Integration,Cloud,Competitive,63.1,Moderate,8931969.0,1,76.0,90.791303,83,0,20,85,57.625863
5183,A02661,Synthetic Account 2661,North America,Energy,Analytics & Data,Cloud,Competitive,63.1,Moderate,8537932.0,1,83.5,86.209162,90,0,20,71,55.083677
5184,A01952,Synthetic Account 1952,North America,Public Sector,Analytics & Data,No Footprint,Whitespace,63.1,Moderate,7893140.0,1,48.0,86.588573,79,100,0,92,50.923711
5185,A02976,Synthetic Account 2976,Latin America,Manufacturing,Integration,Hybrid,Modernization,63.1,Moderate,7304909.0,1,89.5,44.884053,89,0,65,84,47.128655
5186,A01250,Synthetic Account 1250,EMEA,Financial Services,Integration,Hybrid,Modernization,63.1,Moderate,7060690.0,1,61.5,83.01442,79,0,65,80,45.553041
5187,A01695,Synthetic Account 1695,Latin America,Retail,Security,On-Premise,Modernization,63.1,Moderate,6910624.0,1,86.5,76.375771,89,0,85,0,44.584869
5188,A02400,Synthetic Account 2400,North America,Public Sector,Infrastructure,No Footprint,Whitespace,63.1,Moderate,6226971.0,1,70.0,69.703145,87,100,0,81,40.174185
5189,A01952,Synthetic Account 1952,North America,Public Sector,Security,No Footprint,Whitespace,63.1,Moderate,6118322.0,1,48.0,86.588573,87,100,0,92,39.473221
5190,A01384,Synthetic Account 1384,North America,Public Sector,Integration,No Footprint,Whitespace,63.1,Moderate,5794358.0,1,70.0,72.841258,93,100,0,68,37.383121
5191,A02007,Synthetic Account 2007,APAC,Financial Services,Security,Hybrid,Modernization,63.1,Moderate,5605435.0,1,89.5,49.47752,89,0,65,86,36.164258
5192,A02265,Synthetic Account 2265,Latin America,Technology,Database,Hybrid,Modernization,63.1,Moderate,5230993.0,1,62.0,82.612357,82,0,65,88,33.748492
5193,A00032,Synthetic Account 32,North America,Consumer Goods,Analytics & Data,Hybrid,Modernization,63.1,Moderate,5118462.0,1,62.0,86.124219,87,0,65,74,33.022482
5194,A00344,Synthetic Account 344,Latin America,Manufacturing,Security,Hybrid,Modernization,63.1,Moderate,4970348.0,1,75.5,69.567236,85,0,65,84,32.066904
5195,A02646,Synthetic Account 2646,Latin America,Healthcare,Infrastructure,Hybrid,Modernization,63.1,Moderate,4618390.0,1,75.5,72.620407,76,0,65,93,29.796197
5196,A02855,Synthetic Account 2855,North America,Financial Services,Applications,On-Premise,Modernization,63.1,Moderate,4460127.0,1,75.5,51.852038,88,0,85,88,28.775141
5197,A01337,Synthetic Account 1337,North America,Automotive,Database,Hybrid,Modernization,63.1,Moderate,4027000.0,1,70.0,86.430013,82,0,65,72,25.980761
5198,A00441,Synthetic Account 441,EMEA,Manufacturing,Security,Hybrid,Modernization,63.1,Moderate,3912851.0,1,83.5,75.775508,76,0,65,76,25.244312
5199,A02089,Synthetic Account 2089,APAC,Technology,Database,Hybrid,Modernization,63.1,Moderate,3679853.0,1,56.0,90.943311,87,0,65,85,23.741093
5200,A00380,Synthetic Account 380,Latin America,Automotive,Integration,Hybrid,Modernization,63.1,Moderate,0,0,70.0,84.130003,94,0,65,84,0.0
5201,A00549,Synthetic Account 549,North America,Telecommunications,Applications,Hybrid,Modernization,63.1,Moderate,0,0,69.5,94.630721,81,0,65,84,0.0
5202,A01546,Synthetic Account 1546,APAC,Healthcare,Integration,Hybrid,Modernization,63.1,Moderate,0,0,83.5,83.257923,77,0,65,84,0.0
5203,A02157,Synthetic Account 2157,North America,Public Sector,Database,No Footprint,Whitespace,63.1,Moderate,0,0,70.0,90.564789,86,100,0,81,0.0
5204,A02377,Synthetic Account 2377,APAC,Retail,AI & ML,No Footprint,Whitespace,63.1,Moderate,0,0,62.0,79.76305,98,100,0,100,0.0
5205,A02542,Synthetic Account 2542,EMEA,Telecommunications,Integration,No Footprint,Whitespace,63.1,Moderate,0,0,83.5,78.907958,82,100,0,83,0.0
5206,A02695,Synthetic Account 2695,EMEA,Healthcare,AI & ML,Cloud,Competitive,63.1,Moderate,0,0,94.0,99.937709,87,0,20,83,0.0
5207,A02753,Synthetic Account 2753,Latin America,Energy,Analytics & Data,Cloud,Competitive,63.0,Moderate,15434428.0,1,75.5,52.179593,99,0,20,97,99.577398
5208,A01873,Synthetic Account 1873,EMEA,Consumer Goods,Analytics & Data,Cloud,Competitive,63.0,Moderate,15281182.0,1,48.0,79.213753,100,0,20,97,98.58871
5209,A02406,Synthetic Account 2406,APAC,Energy,Database,Cloud,Competitive,63.0,Moderate,14756989.0,1,61.5,68.740459,98,0,20,97,95.206804
5210,A00906,Synthetic Account 906,APAC,Financial Services,Database,Cloud,Competitive,63.0,Moderate,14680104.0,1,61.5,68.717808,98,0,20,98,94.71077
5211,A02141,Synthetic Account 2141,North America,Public Sector,Applications,Cloud,Competitive,63.0,Moderate,14612692.0,1,48.0,80.442593,99,0,20,100,94.275852
5212,A02959,Synthetic Account 2959,APAC,Technology,Applications,Hybrid,Modernization,63.0,Moderate,11054471.0,1,86.5,36.319142,91,0,65,79,71.319485
5213,A01899,Synthetic Account 1899,Latin America,Financial Services,Database,No Footprint,Whitespace,63.0,Moderate,10476642.0,1,89.5,39.945151,86,100,0,75,67.59154
5214,A00176,Synthetic Account 176,Latin America,Consumer Goods,Applications,No Footprint,Whitespace,63.0,Moderate,10370714.0,1,48.0,90.773425,78,100,0,69,66.90813
5215,A01677,Synthetic Account 1677,Latin America,Financial Services,Applications,Cloud,Competitive,63.0,Moderate,10353580.0,1,61.5,94.494812,90,0,20,86,66.797588
5216,A02270,Synthetic Account 2270,North America,Automotive,Analytics & Data,No Footprint,Whitespace,63.0,Moderate,10284371.0,1,56.0,72.325938,83,100,0,82,66.351076
5217,A00912,Synthetic Account 912,Latin America,Financial Services,Applications,Hybrid,Modernization,63.0,Moderate,10248696.0,1,69.5,57.634705,93,0,65,73,66.120914
5218,A00170,Synthetic Account 170,North America,Financial Services,Infrastructure,Hybrid,Modernization,63.0,Moderate,10236002.0,1,75.5,54.366346,92,0,65,69,66.039017
5219,A01806,Synthetic Account 1806,APAC,Automotive,Security,Hybrid,Modernization,63.0,Moderate,10115001.0,1,48.0,87.505956,79,0,65,78,65.258361
5220,A00775,Synthetic Account 775,Latin America,Public Sector,Applications,No Footprint,Whitespace,63.0,Moderate,10067674.0,1,56.0,75.922742,86,100,0,72,64.953025
5221,A01691,Synthetic Account 1691,EMEA,Telecommunications,Integration,Cloud,Competitive,63.0,Moderate,9985292.0,1,83.5,86.452665,79,0,20,77,64.421525
5222,A00379,Synthetic Account 379,North America,Retail,Analytics & Data,Hybrid,Modernization,63.0,Moderate,9681764.0,1,48.0,89.975852,76,0,65,80,62.463272
5223,A01990,Synthetic Account 1990,APAC,Manufacturing,Analytics & Data,Hybrid,Modernization,63.0,Moderate,9653602.0,1,94.0,75.645262,87,0,65,0,62.28158
5224,A00014,Synthetic Account 14,North America,Retail,AI & ML,No Footprint,Whitespace,63.0,Moderate,9578623.0,1,76.0,53.250763,90,100,0,75,61.797843
5225,A01965,Synthetic Account 1965,North America,Technology,AI & ML,Cloud,Competitive,63.0,Moderate,9522610.0,1,76.0,82.946466,93,0,20,81,61.436467
5226,A01606,Synthetic Account 1606,APAC,Retail,Database,Hybrid,Modernization,63.0,Moderate,9507694.0,1,56.0,75.871777,85,0,65,80,61.340234
5227,A00415,Synthetic Account 415,EMEA,Manufacturing,Analytics & Data,Hybrid,Modernization,63.0,Moderate,9419011.0,1,61.5,69.453979,81,0,65,88,60.768083
5228,A02306,Synthetic Account 2306,Latin America,Healthcare,Security,No Footprint,Whitespace,63.0,Moderate,9004202.0,1,89.5,76.126605,94,100,0,0,58.091884
