account_id,product_family,competitor,intensity
A01070,Security,Competitor C,71
A01070,Applications,Competitor B,85
A01070,Integration,Competitor D,100
A01071,Infrastructure,Competitor B,58
A01071,Analytics & Data,Competitor A,47
A01072,Security,Competitor C,71
A01072,Applications,Competitor D,21
A01072,Integration,Competitor B,85
A01073,Database,Competitor A,46
A01073,Analytics & Data,Competitor A,76
A01073,AI & ML,Competitor A,82
A01073,Security,Competitor C,37
A01074,Infrastructure,Competitor A,83
A01074,AI & ML,Competitor B,89
A01074,Security,Competitor A,56
A01074,Integration,Competitor C,64
A01075,AI & ML,Competitor C,76
A01075,Security,Competitor B,56
A01075,Applications,Competitor B,77
A01076,Infrastructure,Competitor B,98
A01076,Analytics & Data,Competitor C,99
A01076,AI & ML,Competitor C,97
A01076,Security,Competitor B,100
A01076,Applications,Competitor B,54
A01076,Integration,Competitor D,97
A01077,Infrastructure,Competitor B,39
A01077,Security,Competitor A,21
A01078,Database,Competitor A,51
A01078,AI & ML,Competitor B,86
A01079,Infrastructure,Competitor B,85
A01079,Database,Competitor A,27
A01079,Analytics & Data,Competitor A,50
A01079,AI & ML,Competitor A,42
A01079,Applications,Competitor A,87
A01079,Integration,Competitor C,86
A01080,Infrastructure,Competitor D,98
A01080,Analytics & Data,Competitor B,81
A01080,AI & ML,Competitor B,87
A01080,Security,Competitor B,77
A01081,Infrastructure,Competitor D,27
A01081,Security,Competitor B,72
A01082,Infrastructure,Competitor A,91
A01082,Analytics & Data,Competitor C,72
A01082,Security,Competitor D,81
A01083,Security,Competitor C,23
A01084,Analytics & Data,Competitor C,40
A01084,Security,Competitor A,47
A01085,Analytics & Data,Competitor A,33
A01086,Database,Competitor B,54
A01087,Infrastructure,Competitor A,97
A01087,Database,Competitor A,83
A01087,Analytics & Data,Competitor D,69
A01087,AI & ML,Competitor A,100
A01087,Security,Competitor B,50
A01087,Applications,Competitor B,74
A01087,Integration,Competitor B,90
A01088,Integration,Competitor D,12
A01089,Infrastructure,Competitor B,13
A01089,AI & ML,Competitor A,11
A01089,Security,Competitor C,53
A01089,Applications,Competitor D,11
A01090,Database,Competitor B,82
A01090,Analytics & Data,Competitor B,80
A01090,AI & ML,Competitor A,97
A01090,Security,Competitor A,97
A01090,Applications,Competitor D,49
A01090,Integration,Competitor B,79
A01091,Analytics & Data,Competitor D,58
A01091,AI & ML,Competitor C,36
A01091,Integration,Competitor D,70
A01092,Infrastructure,Competitor B,91
A01092,Database,Competitor C,77
A01092,Analytics & Data,Competitor B,87
A01092,Integration,Competitor B,98
A01093,Infrastructure,Competitor C,53
A01093,Database,Competitor B,37
A01093,AI & ML,Competitor D,39
A01093,Security,Competitor B,64
A01093,Applications,Competitor D,33
A01093,Integration,Competitor D,73
A01094,Infrastructure,Competitor B,89
A01094,Analytics & Data,Competitor D,97
A01094,AI & ML,Competitor C,56
A01094,Security,Competitor D,100
A01094,Applications,Competitor D,99
A01094,Integration,Competitor B,91
A01095,Infrastructure,Competitor C,74
A01095,Analytics & Data,Competitor C,90
A01095,AI & ML,Competitor D,83
A01095,Security,Competitor A,93
A01095,Integration,Competitor B,90
A01096,Analytics & Data,Competitor C,66
A01097,Database,Competitor C,92
A01097,Analytics & Data,Competitor A,72
A01098,Database,Competitor B,71
A01098,AI & ML,Competitor D,98
A01098,Applications,Competitor D,42
A01099,Database,Competitor B,100
A01099,Analytics & Data,Competitor C,34
A01099,AI & ML,Competitor D,88
A01099,Integration,Competitor D,48
A01100,Infrastructure,Competitor D,97
A01100,Database,Competitor C,97
A01100,Analytics & Data,Competitor B,68
A01100,AI & ML,Competitor B,46
A01100,Applications,Competitor A,99
A01100,Integration,Competitor D,97
A01101,Infrastructure,Competitor C,100
A01101,Database,Competitor D,97
A01101,Analytics & Data,Competitor D,92
A01101,Security,Competitor A,71
A01101,Applications,Competitor A,35
A01102,Infrastructure,Competitor C,82
A01102,Analytics & Data,Competitor A,68
A01103,Infrastructure,Competitor B,64
A01103,Analytics & Data,Competitor C,79
A01103,AI & ML,Competitor C,90
A01103,Applications,Competitor B,52
A01103,Integration,Competitor D,97
A01104,Infrastructure,Competitor B,70
A01104,Database,Competitor A,38
A01104,Analytics & Data,Competitor A,85
A01104,AI & ML,Competitor D,72
A01104,Security,Competitor B,57
A01104,Applications,Competitor D,45
A01105,Infrastructure,Competitor B,64
A01105,Database,Competitor A,57
A01105,AI & ML,Competitor D,79
A01105,Security,Competitor B,87
A01105,Applications,Competitor C,87
A01106,Analytics & Data,Competitor C,80
A01106,Security,Competitor A,92
A01106,Integration,Competitor C,36
A01107,Database,Competitor A,89
A01107,Analytics & Data,Competitor C,77
A01107,AI & ML,Competitor D,83
A01107,Security,Competitor A,65
A01107,Applications,Competitor D,65
A01107,Integration,Competitor B,61
A01108,Infrastructure,Competitor A,87
A01108,Database,Competitor B,54
A01108,Analytics & Data,Competitor A,91
A01108,AI & ML,Competitor A,76
A01108,Applications,Competitor B,72
A01108,Integration,Competitor A,48
A01109,Database,Competitor C,40
A01109,Security,Competitor C,61
A01110,Applications,Competitor C,39
A01110,Integration,Competitor D,74
A01111,Infrastructure,Competitor A,100
A01111,Database,Competitor D,68
A01111,Analytics & Data,Competitor B,68
A01111,AI & ML,Competitor D,79
A01111,Security,Competitor C,100
A01112,AI & ML,Competitor C,39
A01112,Applications,Competitor A,69
A01113,Infrastructure,Competitor A,43
A01113,Database,Competitor C,68
A01113,Analytics & Data,Competitor C,93
A01113,Security,Competitor B,85
A01113,Applications,Competitor B,50
A01113,Integration,Competitor C,81
A01114,Infrastructure,Competitor C,92
A01114,Analytics & Data,Competitor B,85
A01114,AI & ML,Competitor C,89
A01114,Applications,Competitor C,100
A01115,Database,Competitor A,67
A01115,Analytics & Data,Competitor B,80
A01115,AI & ML,Competitor C,73
A01115,Security,Competitor C,93
A01115,Applications,Competitor A,91
A01116,Infrastructure,Competitor A,99
A01116,Database,Competitor D,100
A01116,AI & ML,Competitor D,99
A01116,Applications,Competitor D,98
A01116,Integration,Competitor B,98
A01117,Infrastructure,Competitor C,53
A01117,Database,Competitor B,61
A01117,AI & ML,Competitor C,74
A01117,Security,Competitor A,78
A01117,Applications,Competitor C,71
A01118,Infrastructure,Competitor B,98
A01118,Database,Competitor C,87
A01118,AI & ML,Competitor A,98
A01118,Integration,Competitor A,99
A01119,Database,Competitor A,88
A01119,Analytics & Data,Competitor B,67
A01119,Applications,Competitor A,98
A01119,Integration,Competitor D,42
A01121,Infrastructure,Competitor D,99
A01121,Database,Competitor C,100
A01121,Analytics & Data,Competitor B,98
A01121,AI & ML,Competitor A,98
A01121,Security,Competitor C,100
A01121,Applications,Competitor D,99
A01122,Security,Competitor B,29
A01122,Applications,Competitor A,21
A01122,Integration,Competitor C,37
A01123,Database,Competitor C,98
A01123,Analytics & Data,Competitor C,99
A01123,AI & ML,Competitor D,97
A01123,Security,Competitor C,97
A01123,Applications,Competitor B,100
A01123,Integration,Competitor C,97
A01124,Infrastructure,Competitor D,63
A01124,Database,Competitor D,72
A01124,Analytics & Data,Competitor B,91
A01124,AI & ML,Competitor C,98
A01124,Security,Competitor D,98
A01124,Applications,Competitor C,99
A01124,Integration,Competitor B,89
A01125,Database,Competitor B,15
A01126,Infrastructure,Competitor B,36
A01126,Database,Competitor A,55
A01126,Analytics & Data,Competitor A,64
A01126,Security,Competitor A,87
A01126,Applications,Competitor A,56
A01126,Integration,Competitor C,61
A01127,Applications,Competitor C,75
A01128,Database,Competitor A,100
A01128,AI & ML,Competitor C,60
A01128,Security,Competitor D,44
A01128,Applications,Competitor D,97
A01129,Infrastructure,Competitor B,99
A01129,Database,Competitor B,89
A01129,Analytics & Data,Competitor A,58
A01129,Security,Competitor D,77
A01129,Integration,Competitor D,100
A01130,Infrastructure,Competitor C,40
A01131,Database,Competitor B,62
A01131,Analytics & Data,Competitor C,54
A01132,Analytics & Data,Competitor A,66
A01133,AI & ML,Competitor A,71
A01134,Analytics & Data,Competitor A,65
A01134,Security,Competitor B,76
A01134,Integration,Competitor D,73
A01135,Infrastructure,Competitor B,99
A01135,Database,Competitor D,85
A01135,AI & ML,Competitor A,99
A01135,Security,Competitor C,97
A01135,Applications,Competitor A,98
A01135,Integration,Competitor C,97
A01136,Infrastructure,Competitor D,97
A01136,Database,Competitor D,99
A01136,Analytics & Data,Competitor D,97
A01136,Security,Competitor A,97
A01136,Applications,Competitor B,97
A01136,Integration,Competitor C,81
A01137,Analytics & Data,Competitor B,79
A01137,Security,Competitor D,23
A01137,Applications,Competitor B,20
A01137,Integration,Competitor D,42
A01138,Infrastructure,Competitor D,68
A01138,AI & ML,Competitor D,70
A01138,Integration,Competitor D,86
A01139,Integration,Competitor A,58
A01140,Infrastructure,Competitor B,98
A01140,Database,Competitor D,98
A01140,AI & ML,Competitor B,99
A01140,Security,Competitor A,99
A01140,Applications,Competitor D,97
A01140,Integration,Competitor B,89
A01141,Infrastructure,Competitor B,97
A01141,Database,Competitor D,93
A01141,Analytics & Data,Competitor C,97
A01141,Security,Competitor B,99
A01141,Integration,Competitor A,97
A01142,Infrastructure,Competitor B,100
A01142,AI & ML,Competitor A,77
A01142,Security,Competitor A,98
A01142,Applications,Competitor C,71
A01142,Integration,Competitor D,98
A01143,Infrastructure,Competitor B,98
A01143,Database,Competitor D,100
A01143,Analytics & Data,Competitor B,91
A01143,Security,Competitor D,100
A01143,Applications,Competitor D,51
A01143,Integration,Competitor B,100
A01144,Security,Competitor C,66
A01144,Applications,Competitor D,37
A01144,Integration,Competitor B,36
A01145,Infrastructure,Competitor B,54
A01145,Database,Competitor A,93
A01145,AI & ML,Competitor C,90
A01145,Security,Competitor C,80
A01145,Integration,Competitor B,81
A01146,Database,Competitor A,88
A01146,Analytics & Data,Competitor C,46
A01147,Infrastructure,Competitor B,70
A01147,Database,Competitor D,83
A01147,Analytics & Data,Competitor D,77
A01147,AI & ML,Competitor A,87
A01147,Applications,Competitor A,72
A01147,Integration,Competitor D,73
A01148,Security,Competitor A,84
A01149,Database,Competitor D,57
A01149,Analytics & Data,Competitor A,80
A01149,AI & ML,Competitor B,36
A01149,Applications,Competitor C,73
A01149,Integration,Competitor C,47
A01150,Integration,Competitor C,66
A01151,Infrastructure,Competitor A,77
A01151,Analytics & Data,Competitor C,82
A01151,AI & ML,Competitor B,88
A01151,Security,Competitor D,92
A01151,Applications,Competitor B,74
A01151,Integration,Competitor D,76
A01152,Database,Competitor A,97
A01152,AI & ML,Competitor A,66
A01152,Integration,Competitor A,12
A01153,Infrastructure,Competitor C,98
A01153,Analytics & Data,Competitor D,89
A01153,Security,Competitor C,75
A01153,Applications,Competitor D,74
A01153,Integration,Competitor C,86
A01154,Infrastructure,Competitor A,68
A01154,Analytics & Data,Competitor D,77
A01154,AI & ML,Competitor A,62
A01154,Security,Competitor D,76
A01154,Applications,Competitor C,83
A01154,Integration,Competitor C,99
A01155,Infrastructure,Competitor B,58
A01155,Database,Competitor B,69
A01155,AI & ML,Competitor A,67
A01155,Security,Competitor D,44
A01155,Applications,Competitor A,97
A01155,Integration,Competitor D,41
A01156,Database,Competitor C,51
A01156,Analytics & Data,Competitor B,64
A01156,AI & ML,Competitor B,49
A01156,Applications,Competitor A,66
A01156,Integration,Competitor B,55
A01157,Infrastructure,Competitor A,79
A01157,Database,Competitor B,63
A01157,Analytics & Data,Competitor D,27
A01157,AI & ML,Competitor D,41
A01157,Applications,Competitor A,75
A01157,Integration,Competitor C,28
A01158,Infrastructure,Competitor C,69
A01158,Database,Competitor C,74
A01158,Analytics & Data,Competitor B,80
A01158,Security,Competitor A,98
A01159,Database,Competitor B,79
A01159,Security,Competitor B,41
A01159,Applications,Competitor D,37
A01160,Database,Competitor D,81
A01160,Analytics & Data,Competitor B,98
A01160,AI & ML,Competitor A,98
A01160,Security,Competitor D,76
A01160,Integration,Competitor A,66
A01161,Database,Competitor C,74
A01161,Applications,Competitor A,50
A01161,Integration,Competitor B,53
A01162,Infrastructure,Competitor B,99
A01162,Database,Competitor D,69
A01162,Analytics & Data,Competitor B,97
A01162,AI & ML,Competitor B,100
A01162,Security,Competitor B,97
A01162,Applications,Competitor B,41
A01162,Integration,Competitor A,81
A01163,Infrastructure,Competitor B,99
A01163,AI & ML,Competitor A,92
A01163,Security,Competitor A,72
A01163,Applications,Competitor C,30
A01163,Integration,Competitor D,65
A01164,Infrastructure,Competitor B,85
A01164,Analytics & Data,Competitor B,79
A01164,AI & ML,Competitor A,97
A01164,Security,Competitor C,82
A01164,Applications,Competitor C,97
A01164,Integration,Competitor B,97
A01165,Infrastructure,Competitor C,38
A01165,Database,Competitor C,93
A01165,Analytics & Data,Competitor B,82
A01165,AI & ML,Competitor B,62
A01165,Security,Competitor D,41
A01165,Integration,Competitor B,65
A01166,Infrastructure,Competitor D,97
A01166,Database,Competitor C,99
A01166,Analytics & Data,Competitor A,65
A01166,AI & ML,Competitor B,99
A01166,Security,Competitor D,98
A01166,Applications,Competitor B,71
A01166,Integration,Competitor B,83
A01167,Infrastructure,Competitor B,99
A01167,Database,Competitor D,44
A01167,AI & ML,Competitor D,24
A01167,Security,Competitor C,75
A01167,Applications,Competitor B,57
A01168,AI & ML,Competitor B,43
A01168,Security,Competitor A,73
A01168,Applications,Competitor C,63
A01168,Integration,Competitor D,52
A01169,Security,Competitor C,38
A01169,Applications,Competitor C,62
A01170,Database,Competitor C,74
A01170,Analytics & Data,Competitor A,57
A01170,AI & ML,Competitor A,76
A01170,Applications,Competitor D,98
A01170,Integration,Competitor B,64
A01171,Infrastructure,Competitor B,65
A01171,Database,Competitor A,71
A01171,Analytics & Data,Competitor A,31
A01171,Security,Competitor A,100
A01171,Integration,Competitor B,82
A01172,Infrastructure,Competitor A,98
A01172,Database,Competitor B,97
A01172,AI & ML,Competitor B,98
A01172,Security,Competitor B,69
A01172,Applications,Competitor C,45
A01172,Integration,Competitor A,57
A01173,Database,Competitor D,73
A01173,Analytics & Data,Competitor A,48
A01173,AI & ML,Competitor D,71
A01173,Security,Competitor A,81
A01173,Applications,Competitor A,100
A01173,Integration,Competitor C,97
A01174,Infrastructure,Competitor B,37
A01174,Database,Competitor B,49
A01174,AI & ML,Competitor B,57
A01174,Integration,Competitor B,17
A01175,Infrastructure,Competitor A,86
A01175,Analytics & Data,Competitor C,78
A01175,Security,Competitor C,84
A01175,Applications,Competitor B,91
A01176,Infrastructure,Competitor C,100
A01176,Database,Competitor B,100
A01176,Analytics & Data,Competitor A,40
A01176,AI & ML,Competitor B,99
A01176,Applications,Competitor A,97
A01176,Integration,Competitor B,73
