account_id,product_family,product_engagement_score
A00880,AI & ML,91
A00880,Security,52
A00880,Applications,70
A00880,Integration,56
A00881,Infrastructure,76
A00881,Database,65
A00881,Analytics & Data,60
A00881,AI & ML,48
A00881,Security,94
A00881,Applications,77
A00881,Integration,13
A00882,Infrastructure,65
A00882,Database,42
A00882,Analytics & Data,71
A00882,AI & ML,51
A00882,Security,60
A00882,Applications,80
A00882,Integration,47
A00883,Infrastructure,97
A00883,Database,98
A00883,Analytics & Data,92
A00883,AI & ML,66
A00883,Security,98
A00883,Applications,97
A00883,Integration,97
A00884,Infrastructure,52
A00884,Database,67
A00884,Analytics & Data,13
A00884,AI & ML,37
A00884,Security,63
A00884,Applications,65
A00884,Integration,48
A00885,Infrastructure,34
A00885,Database,59
A00885,Analytics & Data,48
A00885,AI & ML,83
A00885,Security,33
A00885,Applications,56
A00885,Integration,93
A00886,Infrastructure,76
A00886,Database,58
A00886,Analytics & Data,45
A00886,AI & ML,50
A00886,Security,94
A00886,Applications,28
A00886,Integration,42
A00887,Infrastructure,89
A00887,Database,62
A00887,Analytics & Data,86
A00887,AI & ML,97
A00887,Security,87
A00887,Applications,73
A00887,Integration,85
A00888,Infrastructure,99
A00888,Database,79
A00888,Analytics & Data,84
A00888,AI & ML,89
A00888,Security,49
A00888,Applications,63
A00888,Integration,89
A00889,Infrastructure,85
A00889,Database,81
A00889,Analytics & Data,78
A00889,AI & ML,92
A00889,Security,69
A00889,Applications,99
A00889,Integration,92
A00890,Infrastructure,15
A00890,Database,12
A00890,Analytics & Data,52
A00890,AI & ML,76
A00890,Security,86
A00890,Applications,59
A00890,Integration,11
A00891,Infrastructure,93
A00891,Database,47
A00891,Analytics & Data,83
A00891,AI & ML,100
A00891,Security,79
A00891,Applications,14
A00891,Integration,73
A00892,Infrastructure,62
A00892,Database,73
A00892,Analytics & Data,15
A00892,AI & ML,57
A00892,Security,35
A00892,Applications,15
A00892,Integration,18
A00893,Infrastructure,97
A00893,Database,93
A00893,Analytics & Data,97
A00893,AI & ML,98
A00893,Security,91
A00893,Applications,98
A00893,Integration,88
A00894,Infrastructure,62
A00894,Database,52
A00894,Analytics & Data,85
A00894,AI & ML,89
A00894,Security,22
A00894,Applications,53
A00894,Integration,51
A00895,Infrastructure,25
A00895,Database,51
A00895,Analytics & Data,48
A00895,AI & ML,97
A00895,Security,94
A00895,Applications,73
A00895,Integration,63
A00896,Infrastructure,94
A00896,Database,98
A00896,Analytics & Data,100
A00896,AI & ML,100
A00896,Security,100
A00896,Applications,98
A00896,Integration,71
A00897,Infrastructure,38
A00897,Database,92
A00897,Analytics & Data,63
A00897,AI & ML,50
A00897,Security,67
A00897,Applications,58
A00897,Integration,49
A00898,Infrastructure,91
A00898,Database,84
A00898,Analytics & Data,57
A00898,AI & ML,93
A00898,Security,97
A00898,Applications,89
A00898,Integration,88
A00899,Infrastructure,78
A00899,Database,31
A00899,Analytics & Data,97
A00899,AI & ML,51
A00899,Security,62
A00899,Applications,62
A00899,Integration,65
A00900,Infrastructure,97
A00900,Database,40
A00900,Analytics & Data,81
A00900,AI & ML,89
A00900,Security,55
A00900,Applications,94
A00900,Integration,94
A00901,Infrastructure,41
A00901,Database,22
A00901,Analytics & Data,36
A00901,AI & ML,20
A00901,Security,91
A00901,Applications,15
A00901,Integration,81
A00902,Infrastructure,84
A00902,Database,98
A00902,Analytics & Data,98
A00902,AI & ML,54
A00902,Security,98
A00902,Applications,58
A00902,Integration,77
A00903,Infrastructure,94
A00903,Database,85
A00903,Analytics & Data,61
A00903,AI & ML,86
A00903,Security,55
A00903,Applications,94
A00903,Integration,81
A00904,Infrastructure,25
A00904,Database,54
A00904,Analytics & Data,53
A00904,AI & ML,18
A00904,Security,70
A00904,Applications,41
A00904,Integration,70
A00905,Infrastructure,31
A00905,Database,24
A00905,Analytics & Data,32
A00905,AI & ML,17
A00905,Security,63
A00905,Applications,20
A00905,Integration,30
A00906,Infrastructure,76
A00906,Database,98
A00906,Analytics & Data,59
A00906,AI & ML,92
A00906,Security,77
A00906,Applications,98
A00906,Integration,89
A00907,Infrastructure,47
A00907,Database,64
A00907,Analytics & Data,84
A00907,AI & ML,51
A00907,Security,25
A00907,Applications,56
A00907,Integration,54
A00908,Infrastructure,85
A00908,Database,91
A00908,Analytics & Data,98
A00908,AI & ML,99
A00908,Security,82
A00908,Applications,98
A00908,Integration,26
A00909,Infrastructure,98
A00909,Database,99
A00909,Analytics & Data,63
A00909,AI & ML,98
A00909,Security,82
A00909,Applications,91
A00909,Integration,98
A00910,Infrastructure,97
A00910,Database,85
A00910,Analytics & Data,98
A00910,AI & ML,100
A00910,Security,100
A00910,Applications,99
A00910,Integration,87
A00911,Infrastructure,15
A00911,Database,18
A00911,Analytics & Data,31
A00911,AI & ML,18
A00911,Security,27
A00911,Applications,63
A00911,Integration,63
A00912,Infrastructure,68
A00912,Database,72
A00912,Analytics & Data,80
A00912,AI & ML,34
A00912,Security,46
A00912,Applications,93
A00912,Integration,29
A00913,Infrastructure,98
A00913,Database,97
A00913,Analytics & Data,85
A00913,AI & ML,82
A00913,Security,99
A00913,Applications,99
A00913,Integration,98
A00914,Infrastructure,100
A00914,Database,91
A00914,Analytics & Data,76
A00914,AI & ML,100
A00914,Security,87
A00914,Applications,80
A00914,Integration,79
A00915,Infrastructure,88
A00915,Database,80
A00915,Analytics & Data,92
A00915,AI & ML,100
A00915,Security,98
A00915,Applications,86
A00915,Integration,99
A00916,Infrastructure,98
A00916,Database,55
A00916,Analytics & Data,97
A00916,AI & ML,97
A00916,Security,83
A00916,Applications,99
A00916,Integration,97
A00917,Infrastructure,72
A00917,Database,82
A00917,Analytics & Data,53
A00917,AI & ML,82
A00917,Security,81
A00917,Applications,89
A00917,Integration,92
A00918,Infrastructure,83
A00918,Database,78
A00918,Analytics & Data,100
A00918,AI & ML,99
A00918,Security,88
A00918,Applications,100
A00918,Integration,84
A00919,Infrastructure,92
A00919,Database,90
A00919,Analytics & Data,81
A00919,AI & ML,91
A00919,Security,85
A00919,Applications,93
A00919,Integration,99
A00920,Infrastructure,55
A00920,Database,66
A00920,Analytics & Data,13
A00920,AI & ML,21
A00920,Security,57
A00920,Applications,97
A00920,Integration,51
A00921,Infrastructure,38
A00921,Database,60
A00921,Analytics & Data,78
A00921,AI & ML,93
A00921,Security,19
A00921,Applications,26
A00921,Integration,89
A00922,Infrastructure,10
A00922,Database,65
A00922,Analytics & Data,63
A00922,AI & ML,67
A00922,Security,94
A00922,Applications,73
A00922,Integration,100
A00923,Infrastructure,78
A00923,Database,87
A00923,Analytics & Data,97
A00923,AI & ML,80
A00923,Security,82
A00923,Applications,64
A00923,Integration,83
A00924,Infrastructure,22
A00924,Database,71
A00924,Analytics & Data,38
A00924,AI & ML,72
A00924,Security,19
A00924,Applications,31
A00924,Integration,14
A00925,Infrastructure,48
A00925,Database,79
A00925,Analytics & Data,54
A00925,AI & ML,45
A00925,Security,66
A00925,Applications,53
A00925,Integration,91
A00926,Infrastructure,99
A00926,Database,87
A00926,Analytics & Data,100
A00926,AI & ML,100
A00926,Security,100
A00926,Applications,100
A00926,Integration,99
A00927,Infrastructure,57
A00927,Database,98
A00927,Analytics & Data,97
A00927,AI & ML,64
A00927,Security,66
A00927,Applications,89
A00927,Integration,90
A00928,Infrastructure,87
A00928,Database,94
A00928,Analytics & Data,93
A00928,AI & ML,98
A00928,Security,79
A00928,Applications,87
A00928,Integration,92
A00929,Infrastructure,33
A00929,Database,48
A00929,Analytics & Data,16
A00929,AI & ML,24
A00929,Security,16
A00929,Applications,35
A00929,Integration,69
A00930,Infrastructure,37
A00930,Database,34
A00930,Analytics & Data,26
A00930,AI & ML,67
A00930,Security,49
A00930,Applications,67
A00930,Integration,54
A00931,Infrastructure,98
A00931,Database,48
A00931,Analytics & Data,51
A00931,AI & ML,97
A00931,Security,89
A00931,Applications,98
A00931,Integration,88
A00932,Infrastructure,98
A00932,Database,85
A00932,Analytics & Data,88
A00932,AI & ML,100
A00932,Security,81
A00932,Applications,76
A00932,Integration,48
A00933,Infrastructure,88
A00933,Database,13
A00933,Analytics & Data,65
A00933,AI & ML,39
A00933,Security,100
A00933,Applications,83
A00933,Integration,85
A00934,Infrastructure,20
A00934,Database,13
A00934,Analytics & Data,45
A00934,AI & ML,64
A00934,Security,52
A00934,Applications,69
A00934,Integration,64
A00935,Infrastructure,52
A00935,Database,83
A00935,Analytics & Data,100
A00935,AI & ML,100
A00935,Security,98
A00935,Applications,83
A00935,Integration,38
A00936,Infrastructure,17
A00936,Database,24
A00936,Analytics & Data,42
A00936,AI & ML,59
A00936,Security,39
A00936,Applications,60
A00936,Integration,40
A00937,Infrastructure,49
A00937,Database,93
A00937,Analytics & Data,46
A00937,AI & ML,67
A00937,Security,31
A00937,Applications,52
A00937,Integration,46
A00938,Infrastructure,99
A00938,Database,97
A00938,Analytics & Data,98
A00938,AI & ML,97
A00938,Security,100
A00938,Applications,99
A00938,Integration,98
A00939,Infrastructure,98
A00939,Database,81
A00939,Analytics & Data,76
A00939,AI & ML,93
A00939,Security,57
A00939,Applications,93
A00939,Integration,68
A00940,Infrastructure,98
A00940,Database,100
A00940,Analytics & Data,36
A00940,AI & ML,77
A00940,Security,84
A00940,Applications,78
A00940,Integration,82
A00941,Infrastructure,87
A00941,Database,88
A00941,Analytics & Data,97
A00941,AI & ML,97
A00941,Security,55
A00941,Applications,99
A00941,Integration,87
A00942,Infrastructure,98
A00942,Database,49
A00942,Analytics & Data,78
A00942,AI & ML,83
A00942,Security,99
A00942,Applications,99
A00942,Integration,81
A00943,Infrastructure,45
A00943,Database,76
A00943,Analytics & Data,78
A00943,AI & ML,76
A00943,Security,27
A00943,Applications,84
A00943,Integration,81
A00944,Infrastructure,72
A00944,Database,100
A00944,Analytics & Data,81
A00944,AI & ML,85
A00944,Security,98
A00944,Applications,88
A00944,Integration,80
A00945,Infrastructure,84
A00945,Database,57
A00945,Analytics & Data,94
A00945,AI & ML,94
A00945,Security,86
A00945,Applications,81
A00945,Integration,85
A00946,Infrastructure,99
A00946,Database,71
A00946,Analytics & Data,97
A00946,AI & ML,98
A00946,Security,79
A00946,Applications,97
A00946,Integration,99
A00947,Infrastructure,99
A00947,Database,64
A00947,Analytics & Data,82
A00947,AI & ML,59
A00947,Security,54
A00947,Applications,90
A00947,Integration,67
A00948,Infrastructure,92
A00948,Database,79
A00948,Analytics & Data,66
A00948,AI & ML,100
A00948,Security,100
A00948,Applications,66
A00948,Integration,99
A00949,Infrastructure,97
A00949,Database,53
A00949,Analytics & Data,79
A00949,AI & ML,46
A00949,Security,79
A00949,Applications,99
A00949,Integration,99
A00950,Infrastructure,99
A00950,Database,89
A00950,Analytics & Data,63
A00950,AI & ML,86
A00950,Security,77
A00950,Applications,99
A00950,Integration,54
A00951,Infrastructure,18
A00951,Database,38
A00951,Analytics & Data,57
A00951,AI & ML,45
A00951,Security,54
A00951,Applications,79
A00951,Integration,82
A00952,Infrastructure,14
A00952,Database,47
A00952,Analytics & Data,58
A00952,AI & ML,34
A00952,Security,41
A00952,Applications,66
A00952,Integration,61
A00953,Infrastructure,13
A00953,Database,65
A00953,Analytics & Data,64
A00953,AI & ML,71
A00953,Security,10
A00953,Applications,72
A00953,Integration,55
A00954,Infrastructure,64
A00954,Database,87
A00954,Analytics & Data,99
A00954,AI & ML,77
A00954,Security,86
A00954,Applications,100
A00954,Integration,68
A00955,Infrastructure,91
A00955,Database,79
A00955,Analytics & Data,85
A00955,AI & ML,65
A00955,Security,83
A00955,Applications,99
A00955,Integration,99
A00956,Infrastructure,67
A00956,Database,42
A00956,Analytics & Data,64
A00956,AI & ML,18
A00956,Security,60
A00956,Applications,36
A00956,Integration,23
A00957,Infrastructure,58
A00957,Database,49
A00957,Analytics & Data,31
A00957,AI & ML,14
A00957,Security,53
A00957,Applications,12
A00957,Integration,12
A00958,Infrastructure,97
A00958,Database,99
A00958,Analytics & Data,93
A00958,AI & ML,83
A00958,Security,83
A00958,Applications,83
A00958,Integration,21
A00959,Infrastructure,47
A00959,Database,70
A00959,Analytics & Data,77
A00959,AI & ML,71
A00959,Security,78
A00959,Applications,59
A00959,Integration,52
A00960,Infrastructure,15
A00960,Database,28
A00960,Analytics & Data,38
A00960,AI & ML,16
A00960,Security,69
A00960,Applications,61
A00960,Integration,52
A00961,Infrastructure,46
A00961,Database,19
A00961,Analytics & Data,69
A00961,AI & ML,89
A00961,Security,100
A00961,Applications,98
A00961,Integration,94
A00962,Infrastructure,82
A00962,Database,28
A00962,Analytics & Data,97
A00962,AI & ML,99
A00962,Security,97
A00962,Applications,60
A00962,Integration,98
A00963,Infrastructure,94
A00963,Database,83
A00963,Analytics & Data,86
A00963,AI & ML,82
A00963,Security,100
A00963,Applications,16
A00963,Integration,89
A00964,Infrastructure,78
A00964,Database,59
A00964,Analytics & Data,55
A00964,AI & ML,92
A00964,Security,47
A00964,Applications,62
A00964,Integration,70
A00965,Infrastructure,87
A00965,Database,67
A00965,Analytics & Data,68
A00965,AI & ML,53
A00965,Security,79
A00965,Applications,83
A00965,Integration,38
A00966,Infrastructure,76
A00966,Database,76
A00966,Analytics & Data,62
A00966,AI & ML,46
A00966,Security,32
A00966,Applications,65
A00966,Integration,26
A00967,Infrastructure,97
A00967,Database,93
A00967,Analytics & Data,78
A00967,AI & ML,91
A00967,Security,88
A00967,Applications,62
A00967,Integration,94
A00968,Infrastructure,80
A00968,Database,97
A00968,Analytics & Data,77
A00968,AI & ML,100
A00968,Security,88
A00968,Applications,97
A00968,Integration,100
A00969,Infrastructure,27
A00969,Database,39
A00969,Analytics & Data,72
A00969,AI & ML,28
A00969,Security,11
A00969,Applications,66
A00969,Integration,58
A00970,Infrastructure,41
A00970,Database,28
A00970,Analytics & Data,10
A00970,AI & ML,35
A00970,Security,14
A00970,Applications,36
A00970,Integration,32
A00971,Infrastructure,61
A00971,Database,92
A00971,Analytics & Data,69
A00971,AI & ML,80
A00971,Security,55
A00971,Applications,92
A00971,Integration,89
A00972,Infrastructure,97
A00972,Database,98
A00972,Analytics & Data,99
A00972,AI & ML,48
A00972,Security,98
A00972,Applications,50
A00972,Integration,94
A00973,Infrastructure,14
A00973,Database,47
A00973,Analytics & Data,16
A00973,AI & ML,14
A00973,Security,53
A00973,Applications,90
A00973,Integration,36
A00974,Infrastructure,51
A00974,Database,24
A00974,Analytics & Data,16
A00974,AI & ML,88
A00974,Security,29
A00974,Applications,37
A00974,Integration,67
A00975,Infrastructure,33
A00975,Database,21
A00975,Analytics & Data,70
A00975,AI & ML,32
A00975,Security,20
A00975,Applications,40
A00975,Integration,65
A00976,Infrastructure,46
A00976,Database,45
A00976,Analytics & Data,52
A00976,AI & ML,48
A00976,Security,71
A00976,Applications,26
A00976,Integration,36
A00977,Infrastructure,89
A00977,Database,76
A00977,Analytics & Data,97
A00977,AI & ML,11
A00977,Security,100
A00977,Applications,83
A00977,Integration,91
A00978,Infrastructure,51
A00978,Database,62
A00978,Analytics & Data,84
A00978,AI & ML,60
A00978,Security,29
A00978,Applications,53
A00978,Integration,49
A00979,Infrastructure,100
A00979,Database,73
A00979,Analytics & Data,84
A00979,AI & ML,73
A00979,Security,99
